과목,과목.1,과목.2,과목.3,합계금액,지역명
,,순세계잉여금,순세계잉여금,80447000.0,충북
,,,순세계잉여금,80447000.0,충북
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,충북
,,,정산대상재원사용잔액,0.0,충북
,,이월금,이월금,0.0,충북
,,,이월사업비,0.0,충북
세입합계,세입합계,세입합계,세입합계,3453434000.0,충북
장,관,항,목,0.0,제주
이전수입,이전수입,이전수입,이전수입,732237000.0,제주
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,제주
,,국고보조금,국고보조금,0.0,제주
,,,국고보조금,0.0,제주
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,제주
,,비법정이전수입,비법정이전수입,0.0,제주
,,,광역지방자치단체전입금,0.0,제주
,,,기초지방자치단체전입금,0.0,제주
,,교육경비보조금,교육경비보조금,0.0,제주
,,,광역지방자치단체전입금,0.0,제주
,,,기초지방자치단체전입금,0.0,제주
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,732237000.0,제주
,,교육비특별회계전입금수입,교육비특별회계전입금수입,732237000.0,제주
,,,교육비특별회계전입금,732237000.0,제주
,,기금회계전입금수입,기금회계전입금수입,0.0,제주
,,,기금회계전입금,0.0,제주
,기타이전수입,기타이전수입,기타이전수입,0.0,제주
,,학교회계간이전수입,학교회계간이전수입,0.0,제주
,,,학교발전기금전입금,0.0,제주
,,,다른학교회계전입금,0.0,제주
,,,기타학교회계전입금,0.0,제주
,,기타공공이전수입,기타공공이전수입,0.0,제주
,,,기타공공지원금,0.0,제주
자체수입,자체수입,자체수입,자체수입,39158000.0,제주
,학부모부담수입,학부모부담수입,학부모부담수입,34086000.0,제주
,,등록금,등록금,0.0,제주
,,,학교운영지원비,0.0,제주
,,수익자부담수입,수익자부담수입,34086000.0,제주
,,,급식비,28806000.0,제주
,,,방과후학교활동비,0.0,제주
,,,현장체험학습비,0.0,제주
,,,청소년단체활동비,0.0,제주
,,,졸업앨범비,0.0,제주
,,,교과서비,0.0,제주
,,,기숙사비,0.0,제주
,,,기타수익자부담수입,0.0,제주
,,,누리과정비,0.0,제주
,,,교복구입비,0.0,제주
,,,운동부운영비,0.0,제주
,,,돌봄활동운영비,5280000.0,제주
,행정활동수입,행정활동수입,행정활동수입,5072000.0,제주
,,사용료및수수료,사용료및수수료,72000.0,제주
,,,사용료및수수료,72000.0,제주
,,자산수입,자산수입,200000.0,제주
,,,자산매각대,200000.0,제주
,,적립금처분수입,적립금처분수입,0.0,제주
,,,적립금처분수입,0.0,제주
,,보증금회수,보증금회수,0.0,제주
,,,보증금회수,0.0,제주
,,기타행정활동수입,기타행정활동수입,4800000.0,제주
,,,지난년도수입,0.0,제주
,,,이자수입,4000000.0,제주
,,,기타행정활동수입,800000.0,제주
기타수입,기타수입,기타수입,기타수입,6000000.0,제주
,전년도이월금,전년도이월금,전년도이월금,6000000.0,제주
,,순세계잉여금,순세계잉여금,6000000.0,제주
,,,순세계잉여금,6000000.0,제주
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,제주
,,,정산대상재원사용잔액,0.0,제주
,,이월금,이월금,0.0,제주
,,,이월사업비,0.0,제주
세입합계,세입합계,세입합계,세입합계,777395000.0,제주
장,관,항,목,0.0,대구
이전수입,이전수입,이전수입,이전수입,387132000.0,대구
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,대구
,,국고보조금,국고보조금,0.0,대구
,,,국고보조금,0.0,대구
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,대구
,,비법정이전수입,비법정이전수입,0.0,대구
,,,광역지방자치단체전입금,0.0,대구
,,,기초지방자치단체전입금,0.0,대구
,,교육경비보조금,교육경비보조금,0.0,대구
,,,광역지방자치단체전입금,0.0,대구
,,,기초지방자치단체전입금,0.0,대구
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,387132000.0,대구
,,교육비특별회계전입금수입,교육비특별회계전입금수입,387132000.0,대구
,,,교육비특별회계전입금,387132000.0,대구
,,기금회계전입금수입,기금회계전입금수입,0.0,대구
,,,기금회계전입금,0.0,대구
,기타이전수입,기타이전수입,기타이전수입,0.0,대구
,,학교회계간이전수입,학교회계간이전수입,0.0,대구
,,,학교발전기금전입금,0.0,대구
,,,다른학교회계전입금,0.0,대구
,,,기타학교회계전입금,0.0,대구
,,기타공공이전수입,기타공공이전수입,0.0,대구
,,,기타공공지원금,0.0,대구
자체수입,자체수입,자체수입,자체수입,311688000.0,대구
,학부모부담수입,학부모부담수입,학부모부담수입,303738000.0,대구
,,등록금,등록금,0.0,대구
,,,학교운영지원비,0.0,대구
,,수익자부담수입,수익자부담수입,303738000.0,대구
,,,급식비,54742000.0,대구
,,,방과후학교활동비,198246000.0,대구
,,,현장체험학습비,17100000.0,대구
,,,청소년단체활동비,3300000.0,대구
,,,졸업앨범비,3650000.0,대구
,,,교과서비,0.0,대구
,,,기숙사비,0.0,대구
,,,기타수익자부담수입,0.0,대구
,,,누리과정비,5100000.0,대구
,,,교복구입비,0.0,대구
,,,운동부운영비,0.0,대구
,,,돌봄활동운영비,21600000.0,대구
,행정활동수입,행정활동수입,행정활동수입,7950000.0,대구
,,사용료및수수료,사용료및수수료,100000.0,대구
,,,사용료및수수료,100000.0,대구
,,자산수입,자산수입,500000.0,대구
,,,자산매각대,500000.0,대구
,,적립금처분수입,적립금처분수입,0.0,대구
,,,적립금처분수입,0.0,대구
,,보증금회수,보증금회수,0.0,대구
,,,보증금회수,0.0,대구
,,기타행정활동수입,기타행정활동수입,7350000.0,대구
,,,지난년도수입,0.0,대구
,,,이자수입,3500000.0,대구
,,,기타행정활동수입,3850000.0,대구
기타수입,기타수입,기타수입,기타수입,5000000.0,대구
,전년도이월금,전년도이월금,전년도이월금,5000000.0,대구
,,순세계잉여금,순세계잉여금,5000000.0,대구
,,,순세계잉여금,5000000.0,대구
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,대구
,,,정산대상재원사용잔액,0.0,대구
,,이월금,이월금,0.0,대구
,,,이월사업비,0.0,대구
세입합계,세입합계,세입합계,세입합계,703820000.0,대구
장,관,항,목,0.0,광주
이전수입,이전수입,이전수입,이전수입,1049151000.0,광주
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,광주
,,국고보조금,국고보조금,0.0,광주
,,,국고보조금,0.0,광주
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,광주
,,비법정이전수입,비법정이전수입,0.0,광주
,,,광역지방자치단체전입금,0.0,광주
,,,기초지방자치단체전입금,0.0,광주
,,교육경비보조금,교육경비보조금,0.0,광주
,,,광역지방자치단체전입금,0.0,광주
,,,기초지방자치단체전입금,0.0,광주
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,1049151000.0,광주
,,교육비특별회계전입금수입,교육비특별회계전입금수입,1049151000.0,광주
,,,교육비특별회계전입금,1049151000.0,광주
,,기금회계전입금수입,기금회계전입금수입,0.0,광주
,,,기금회계전입금,0.0,광주
,기타이전수입,기타이전수입,기타이전수입,0.0,광주
,,학교회계간이전수입,학교회계간이전수입,0.0,광주
,,,학교발전기금전입금,0.0,광주
,,,다른학교회계전입금,0.0,광주
,,,기타학교회계전입금,0.0,광주
,,기타공공이전수입,기타공공이전수입,0.0,광주
,,,기타공공지원금,0.0,광주
자체수입,자체수입,자체수입,자체수입,238631000.0,광주
,학부모부담수입,학부모부담수입,학부모부담수입,235912000.0,광주
,,등록금,등록금,0.0,광주
,,,학교운영지원비,0.0,광주
,,수익자부담수입,수익자부담수입,235912000.0,광주
,,,급식비,57698000.0,광주
,,,방과후학교활동비,161414000.0,광주
,,,현장체험학습비,0.0,광주
,,,청소년단체활동비,0.0,광주
,,,졸업앨범비,0.0,광주
,,,교과서비,0.0,광주
,,,기숙사비,0.0,광주
,,,기타수익자부담수입,0.0,광주
,,,누리과정비,0.0,광주
,,,교복구입비,0.0,광주
,,,운동부운영비,0.0,광주
,,,돌봄활동운영비,16800000.0,광주
,행정활동수입,행정활동수입,행정활동수입,2719000.0,광주
,,사용료및수수료,사용료및수수료,200000.0,광주
,,,사용료및수수료,200000.0,광주
,,자산수입,자산수입,200000.0,광주
,,,자산매각대,200000.0,광주
,,적립금처분수입,적립금처분수입,0.0,광주
,,,적립금처분수입,0.0,광주
,,보증금회수,보증금회수,0.0,광주
,,,보증금회수,0.0,광주
,,기타행정활동수입,기타행정활동수입,2319000.0,광주
,,,지난년도수입,0.0,광주
,,,이자수입,1000000.0,광주
,,,기타행정활동수입,1319000.0,광주
기타수입,기타수입,기타수입,기타수입,12000000.0,광주
,전년도이월금,전년도이월금,전년도이월금,12000000.0,광주
,,순세계잉여금,순세계잉여금,12000000.0,광주
,,,순세계잉여금,12000000.0,광주
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,광주
,,,정산대상재원사용잔액,0.0,광주
,,이월금,이월금,0.0,광주
,,,이월사업비,0.0,광주
세입합계,세입합계,세입합계,세입합계,1299782000.0,광주
장,관,항,목,0.0,경남
이전수입,이전수입,이전수입,이전수입,6111212000.0,경남
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,경남
,,국고보조금,국고보조금,0.0,경남
,,,국고보조금,0.0,경남
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,경남
,,비법정이전수입,비법정이전수입,0.0,경남
,,,광역지방자치단체전입금,0.0,경남
,,,기초지방자치단체전입금,0.0,경남
,,교육경비보조금,교육경비보조금,0.0,경남
,,,광역지방자치단체전입금,0.0,경남
,,,기초지방자치단체전입금,0.0,경남
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,6111212000.0,경남
,,교육비특별회계전입금수입,교육비특별회계전입금수입,6111212000.0,경남
,,,교육비특별회계전입금,6111212000.0,경남
,,기금회계전입금수입,기금회계전입금수입,0.0,경남
,,,기금회계전입금,0.0,경남
,기타이전수입,기타이전수입,기타이전수입,0.0,경남
,,학교회계간이전수입,학교회계간이전수입,0.0,경남
,,,학교발전기금전입금,0.0,경남
,,,다른학교회계전입금,0.0,경남
,,,기타학교회계전입금,0.0,경남
,,기타공공이전수입,기타공공이전수입,0.0,경남
,,,기타공공지원금,0.0,경남
자체수입,자체수입,자체수입,자체수입,982104000.0,경남
,학부모부담수입,학부모부담수입,학부모부담수입,960530000.0,경남
,,등록금,등록금,0.0,경남
,,,학교운영지원비,0.0,경남
,,수익자부담수입,수익자부담수입,960530000.0,경남
,,,급식비,391082000.0,경남
,,,방과후학교활동비,260140000.0,경남
,,,현장체험학습비,130798000.0,경남
,,,청소년단체활동비,0.0,경남
,,,졸업앨범비,22055000.0,경남
,,,교과서비,0.0,경남
,,,기숙사비,69600000.0,경남
,,,기타수익자부담수입,0.0,경남
,,,누리과정비,0.0,경남
,,,교복구입비,86855000.0,경남
,,,운동부운영비,0.0,경남
,,,돌봄활동운영비,0.0,경남
,행정활동수입,행정활동수입,행정활동수입,21574000.0,경남
,,사용료및수수료,사용료및수수료,5480000.0,경남
,,,사용료및수수료,5480000.0,경남
,,자산수입,자산수입,1200000.0,경남
,,,자산매각대,1200000.0,경남
,,적립금처분수입,적립금처분수입,0.0,경남
,,,적립금처분수입,0.0,경남
,,보증금회수,보증금회수,0.0,경남
,,,보증금회수,0.0,경남
,,기타행정활동수입,기타행정활동수입,14894000.0,경남
,,,지난년도수입,0.0,경남
,,,이자수입,11060000.0,경남
,,,기타행정활동수입,3834000.0,경남
기타수입,기타수입,기타수입,기타수입,17000000.0,경남
,전년도이월금,전년도이월금,전년도이월금,17000000.0,경남
,,순세계잉여금,순세계잉여금,17000000.0,경남
,,,순세계잉여금,17000000.0,경남
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,경남
,,,정산대상재원사용잔액,0.0,경남
,,이월금,이월금,0.0,경남
,,,이월사업비,0.0,경남
세입합계,세입합계,세입합계,세입합계,7110316000.0,경남
장,관,항,목,0.0,인천
이전수입,이전수입,이전수입,이전수입,3090001000.0,인천
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,인천
,,국고보조금,국고보조금,0.0,인천
,,,국고보조금,0.0,인천
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,인천
,,비법정이전수입,비법정이전수입,0.0,인천
,,,광역지방자치단체전입금,0.0,인천
,,,기초지방자치단체전입금,0.0,인천
,,교육경비보조금,교육경비보조금,0.0,인천
,,,광역지방자치단체전입금,0.0,인천
,,,기초지방자치단체전입금,0.0,인천
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,3090001000.0,인천
,,교육비특별회계전입금수입,교육비특별회계전입금수입,3090001000.0,인천
,,,교육비특별회계전입금,3090001000.0,인천
,,기금회계전입금수입,기금회계전입금수입,0.0,인천
,,,기금회계전입금,0.0,인천
,기타이전수입,기타이전수입,기타이전수입,0.0,인천
,,학교회계간이전수입,학교회계간이전수입,0.0,인천
,,,학교발전기금전입금,0.0,인천
,,,다른학교회계전입금,0.0,인천
,,,기타학교회계전입금,0.0,인천
,,기타공공이전수입,기타공공이전수입,0.0,인천
,,,기타공공지원금,0.0,인천
자체수입,자체수입,자체수입,자체수입,128000000.0,인천
,학부모부담수입,학부모부담수입,학부모부담수입,104141000.0,인천
,,등록금,등록금,0.0,인천
,,,학교운영지원비,0.0,인천
,,수익자부담수입,수익자부담수입,104141000.0,인천
,,,급식비,104141000.0,인천
,,,방과후학교활동비,0.0,인천
,,,현장체험학습비,0.0,인천
,,,청소년단체활동비,0.0,인천
,,,졸업앨범비,0.0,인천
,,,교과서비,0.0,인천
,,,기숙사비,0.0,인천
,,,기타수익자부담수입,0.0,인천
,,,누리과정비,0.0,인천
,,,교복구입비,0.0,인천
,,,운동부운영비,0.0,인천
,,,돌봄활동운영비,0.0,인천
,행정활동수입,행정활동수입,행정활동수입,23859000.0,인천
,,사용료및수수료,사용료및수수료,10200000.0,인천
,,,사용료및수수료,10200000.0,인천
,,자산수입,자산수입,1500000.0,인천
,,,자산매각대,1500000.0,인천
,,적립금처분수입,적립금처분수입,0.0,인천
,,,적립금처분수입,0.0,인천
,,보증금회수,보증금회수,0.0,인천
,,,보증금회수,0.0,인천
,,기타행정활동수입,기타행정활동수입,12159000.0,인천
,,,지난년도수입,0.0,인천
,,,이자수입,7000000.0,인천
,,,기타행정활동수입,5159000.0,인천
기타수입,기타수입,기타수입,기타수입,33000000.0,인천
,전년도이월금,전년도이월금,전년도이월금,33000000.0,인천
,,순세계잉여금,순세계잉여금,33000000.0,인천
,,,순세계잉여금,33000000.0,인천
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,인천
,,,정산대상재원사용잔액,0.0,인천
,,이월금,이월금,0.0,인천
,,,이월사업비,0.0,인천
세입합계,세입합계,세입합계,세입합계,3251001000.0,인천
장,관,항,목,0.0,강원
이전수입,이전수입,이전수입,이전수입,1118791000.0,강원
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,강원
,,국고보조금,국고보조금,0.0,강원
,,,국고보조금,0.0,강원
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,강원
,,비법정이전수입,비법정이전수입,0.0,강원
,,,광역지방자치단체전입금,0.0,강원
,,,기초지방자치단체전입금,0.0,강원
,,교육경비보조금,교육경비보조금,0.0,강원
,,,광역지방자치단체전입금,0.0,강원
,,,기초지방자치단체전입금,0.0,강원
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,1118791000.0,강원
,,교육비특별회계전입금수입,교육비특별회계전입금수입,1118791000.0,강원
,,,교육비특별회계전입금,1118791000.0,강원
,,기금회계전입금수입,기금회계전입금수입,0.0,강원
,,,기금회계전입금,0.0,강원
,기타이전수입,기타이전수입,기타이전수입,0.0,강원
,,학교회계간이전수입,학교회계간이전수입,0.0,강원
,,,학교발전기금전입금,0.0,강원
,,,다른학교회계전입금,0.0,강원
,,,기타학교회계전입금,0.0,강원
,,기타공공이전수입,기타공공이전수입,0.0,강원
,,,기타공공지원금,0.0,강원
자체수입,자체수입,자체수입,자체수입,99249000.0,강원
,학부모부담수입,학부모부담수입,학부모부담수입,93849000.0,강원
,,등록금,등록금,0.0,강원
,,,학교운영지원비,0.0,강원
,,수익자부담수입,수익자부담수입,93849000.0,강원
,,,급식비,68021000.0,강원
,,,방과후학교활동비,21000000.0,강원
,,,현장체험학습비,0.0,강원
,,,청소년단체활동비,0.0,강원
,,,졸업앨범비,4828000.0,강원
,,,교과서비,0.0,강원
,,,기숙사비,0.0,강원
,,,기타수익자부담수입,0.0,강원
,,,누리과정비,0.0,강원
,,,교복구입비,0.0,강원
,,,운동부운영비,0.0,강원
,,,돌봄활동운영비,0.0,강원
,행정활동수입,행정활동수입,행정활동수입,5400000.0,강원
,,사용료및수수료,사용료및수수료,2400000.0,강원
,,,사용료및수수료,2400000.0,강원
,,자산수입,자산수입,0.0,강원
,,,자산매각대,0.0,강원
,,적립금처분수입,적립금처분수입,0.0,강원
,,,적립금처분수입,0.0,강원
,,보증금회수,보증금회수,0.0,강원
,,,보증금회수,0.0,강원
,,기타행정활동수입,기타행정활동수입,3000000.0,강원
,,,지난년도수입,0.0,강원
,,,이자수입,2900000.0,강원
,,,기타행정활동수입,100000.0,강원
기타수입,기타수입,기타수입,기타수입,3660000.0,강원
,전년도이월금,전년도이월금,전년도이월금,3660000.0,강원
,,순세계잉여금,순세계잉여금,3660000.0,강원
,,,순세계잉여금,3660000.0,강원
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,강원
,,,정산대상재원사용잔액,0.0,강원
,,이월금,이월금,0.0,강원
,,,이월사업비,0.0,강원
세입합계,세입합계,세입합계,세입합계,1221700000.0,강원
장,관,항,목,0.0,부산
이전수입,이전수입,이전수입,이전수입,6256125000.0,부산
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,부산
,,국고보조금,국고보조금,0.0,부산
,,,국고보조금,0.0,부산
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,부산
,,비법정이전수입,비법정이전수입,0.0,부산
,,,광역지방자치단체전입금,0.0,부산
,,,기초지방자치단체전입금,0.0,부산
,,교육경비보조금,교육경비보조금,0.0,부산
,,,광역지방자치단체전입금,0.0,부산
,,,기초지방자치단체전입금,0.0,부산
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,6256125000.0,부산
,,교육비특별회계전입금수입,교육비특별회계전입금수입,6256125000.0,부산
,,,교육비특별회계전입금,6256125000.0,부산
,,기금회계전입금수입,기금회계전입금수입,0.0,부산
,,,기금회계전입금,0.0,부산
,기타이전수입,기타이전수입,기타이전수입,0.0,부산
,,학교회계간이전수입,학교회계간이전수입,0.0,부산
,,,학교발전기금전입금,0.0,부산
,,,다른학교회계전입금,0.0,부산
,,,기타학교회계전입금,0.0,부산
,,기타공공이전수입,기타공공이전수입,0.0,부산
,,,기타공공지원금,0.0,부산
자체수입,자체수입,자체수입,자체수입,1337360000.0,부산
,학부모부담수입,학부모부담수입,학부모부담수입,1312960000.0,부산
,,등록금,등록금,0.0,부산
,,,학교운영지원비,0.0,부산
,,수익자부담수입,수익자부담수입,1312960000.0,부산
,,,급식비,186188000.0,부산
,,,방과후학교활동비,703680000.0,부산
,,,현장체험학습비,177185000.0,부산
,,,청소년단체활동비,9600000.0,부산
,,,졸업앨범비,38650000.0,부산
,,,교과서비,0.0,부산
,,,기숙사비,0.0,부산
,,,기타수익자부담수입,0.0,부산
,,,누리과정비,0.0,부산
,,,교복구입비,0.0,부산
,,,운동부운영비,116417000.0,부산
,,,돌봄활동운영비,81240000.0,부산
,행정활동수입,행정활동수입,행정활동수입,24400000.0,부산
,,사용료및수수료,사용료및수수료,6000000.0,부산
,,,사용료및수수료,6000000.0,부산
,,자산수입,자산수입,3500000.0,부산
,,,자산매각대,3500000.0,부산
,,적립금처분수입,적립금처분수입,0.0,부산
,,,적립금처분수입,0.0,부산
,,보증금회수,보증금회수,0.0,부산
,,,보증금회수,0.0,부산
,,기타행정활동수입,기타행정활동수입,14900000.0,부산
,,,지난년도수입,0.0,부산
,,,이자수입,7700000.0,부산
,,,기타행정활동수입,7200000.0,부산
기타수입,기타수입,기타수입,기타수입,0.0,부산
,전년도이월금,전년도이월금,전년도이월금,0.0,부산
,,순세계잉여금,순세계잉여금,0.0,부산
,,,순세계잉여금,0.0,부산
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,부산
,,,정산대상재원사용잔액,0.0,부산
,,이월금,이월금,0.0,부산
,,,이월사업비,0.0,부산
세입합계,세입합계,세입합계,세입합계,7593485000.0,부산
장,관,항,목,0.0,세종
이전수입,이전수입,이전수입,이전수입,708132000.0,세종
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,세종
,,국고보조금,국고보조금,0.0,세종
,,,국고보조금,0.0,세종
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,세종
,,비법정이전수입,비법정이전수입,0.0,세종
,,,광역지방자치단체전입금,0.0,세종
,,,기초지방자치단체전입금,0.0,세종
,,교육경비보조금,교육경비보조금,0.0,세종
,,,광역지방자치단체전입금,0.0,세종
,,,기초지방자치단체전입금,0.0,세종
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,708132000.0,세종
,,교육비특별회계전입금수입,교육비특별회계전입금수입,708132000.0,세종
,,,교육비특별회계전입금,708132000.0,세종
,,기금회계전입금수입,기금회계전입금수입,0.0,세종
,,,기금회계전입금,0.0,세종
,기타이전수입,기타이전수입,기타이전수입,0.0,세종
,,학교회계간이전수입,학교회계간이전수입,0.0,세종
,,,학교발전기금전입금,0.0,세종
,,,다른학교회계전입금,0.0,세종
,,,기타학교회계전입금,0.0,세종
,,기타공공이전수입,기타공공이전수입,0.0,세종
,,,기타공공지원금,0.0,세종
자체수입,자체수입,자체수입,자체수입,285914000.0,세종
,학부모부담수입,학부모부담수입,학부모부담수입,283714000.0,세종
,,등록금,등록금,0.0,세종
,,,학교운영지원비,0.0,세종
,,수익자부담수입,수익자부담수입,283714000.0,세종
,,,급식비,72314000.0,세종
