과목,과목.1,과목.2,과목.3,합계금액,지역명
,,,순세계잉여금,8482110.0,전북
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,전북
,,,정산대상재원사용잔액,0.0,전북
,,이월금,이월금,0.0,전북
,,,이월사업비,0.0,전북
세입합계,세입합계,세입합계,세입합계,1584623810.0,전북
장,관,항,목,0.0,서울
이전수입,이전수입,이전수입,이전수입,23764705655.0,서울
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,22000000.0,서울
,,국고보조금,국고보조금,22000000.0,서울
,,,국고보조금,22000000.0,서울
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,980921215.0,서울
,,비법정이전수입,비법정이전수입,355521340.0,서울
,,,광역지방자치단체전입금,313733180.0,서울
,,,기초지방자치단체전입금,41788160.0,서울
,,교육경비보조금,교육경비보조금,625399875.0,서울
,,,광역지방자치단체전입금,64383280.0,서울
,,,기초지방자치단체전입금,561016595.0,서울
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,21062330990.0,서울
,,교육비특별회계전입금수입,교육비특별회계전입금수입,21062330990.0,서울
,,,교육비특별회계전입금,21062330990.0,서울
,,기금회계전입금수입,기금회계전입금수입,0.0,서울
,,,기금회계전입금,0.0,서울
,기타이전수입,기타이전수입,기타이전수입,1699453450.0,서울
,,학교회계간이전수입,학교회계간이전수입,1683577360.0,서울
,,,학교발전기금전입금,526323540.0,서울
,,,다른학교회계전입금,1157253820.0,서울
,,,기타학교회계전입금,0.0,서울
,,기타공공이전수입,기타공공이전수입,7326090.0,서울
,,,기타공공지원금,7326090.0,서울
자체수입,자체수입,자체수입,자체수입,2065050283.0,서울
,학부모부담수입,학부모부담수입,학부모부담수입,1972179260.0,서울
,,등록금,등록금,8550000.0,서울
,,,학교운영지원비,10750224982.0,서울
,,수익자부담수입,수익자부담수입,12252815944.0,서울
,,,급식비,7549636890.0,서울
,,,방과후학교활동비,1292325610.0,서울
,,,현장체험학습비,6219767510.0,서울
,,,청소년단체활동비,1273164770.0,서울
,,,졸업앨범비,3070779794.0,서울
,,,교과서비,1096153014.0,서울
,,,기숙사비,87671490.0,서울
,,,기타수익자부담수입,388213480.0,서울
,,,누리과정비,0.0,서울
,,,교복구입비,34224540.0,서울
,,,운동부운영비,136584990.0,서울
,,,돌봄활동운영비,1360089410.0,서울
,행정활동수입,행정활동수입,행정활동수입,134557153.0,서울
,,사용료및수수료,사용료및수수료,30929370.0,서울
,,,사용료및수수료,31184370.0,서울
,,자산수입,자산수입,0.0,서울
,,,자산매각대,0.0,서울
,,적립금처분수입,적립금처분수입,461038298.0,서울
,,,적립금처분수입,321071620.0,서울
,,보증금회수,보증금회수,321071620.0,서울
,,,보증금회수,1384000.0,서울
,,기타행정활동수입,기타행정활동수입,71875653.0,서울
,,,지난년도수입,0.0,서울
,,,이자수입,48175888.0,서울
,,,기타행정활동수입,22315765.0,서울
기타수입,기타수입,기타수입,기타수입,172907507.0,서울
,전년도이월금,전년도이월금,전년도이월금,311490185.0,서울
,,순세계잉여금,순세계잉여금,107874984.0,서울
,,,순세계잉여금,195801787.0,서울
,,정산대상재원사용잔액,정산대상재원사용잔액,52478155.0,서울
,,,정산대상재원사용잔액,278846512.0,서울
,,이월금,이월금,340234475.0,서울
,,,이월사업비,110330999.0,서울
세입합계,세입합계,세입합계,세입합계,16826594081.0,서울
장,관,항,목,0.0,대구
이전수입,이전수입,이전수입,이전수입,1100983050.0,대구
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,대구
,,국고보조금,국고보조금,0.0,대구
,,,국고보조금,0.0,대구
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,24208480.0,대구
,,비법정이전수입,비법정이전수입,11546000.0,대구
,,,광역지방자치단체전입금,0.0,대구
,,,기초지방자치단체전입금,11546000.0,대구
,,교육경비보조금,교육경비보조금,12662480.0,대구
,,,광역지방자치단체전입금,0.0,대구
,,,기초지방자치단체전입금,12662480.0,대구
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,1076774570.0,대구
,,교육비특별회계전입금수입,교육비특별회계전입금수입,1076774570.0,대구
,,,교육비특별회계전입금,1076774570.0,대구
,,기금회계전입금수입,기금회계전입금수입,0.0,대구
,,,기금회계전입금,0.0,대구
,기타이전수입,기타이전수입,기타이전수입,0.0,대구
,,학교회계간이전수입,학교회계간이전수입,0.0,대구
,,,학교발전기금전입금,0.0,대구
,,,다른학교회계전입금,0.0,대구
,,,기타학교회계전입금,0.0,대구
,,기타공공이전수입,기타공공이전수입,0.0,대구
,,,기타공공지원금,0.0,대구
자체수입,자체수입,자체수입,자체수입,215646496.0,대구
,학부모부담수입,학부모부담수입,학부모부담수입,202960730.0,대구
,,등록금,등록금,0.0,대구
,,,학교운영지원비,0.0,대구
,,수익자부담수입,수익자부담수입,202960730.0,대구
,,,급식비,40964940.0,대구
,,,방과후학교활동비,132299500.0,대구
,,,현장체험학습비,7233790.0,대구
,,,청소년단체활동비,2862000.0,대구
,,,졸업앨범비,3088500.0,대구
,,,교과서비,0.0,대구
,,,기숙사비,0.0,대구
,,,기타수익자부담수입,0.0,대구
,,,누리과정비,1861500.0,대구
,,,교복구입비,0.0,대구
,,,운동부운영비,0.0,대구
,,,돌봄활동운영비,14650500.0,대구
,행정활동수입,행정활동수입,행정활동수입,12685766.0,대구
,,사용료및수수료,사용료및수수료,0.0,대구
,,,사용료및수수료,0.0,대구
,,자산수입,자산수입,0.0,대구
,,,자산매각대,0.0,대구
,,적립금처분수입,적립금처분수입,0.0,대구
,,,적립금처분수입,0.0,대구
,,보증금회수,보증금회수,0.0,대구
,,,보증금회수,0.0,대구
,,기타행정활동수입,기타행정활동수입,12685766.0,대구
,,,지난년도수입,0.0,대구
,,,이자수입,7409514.0,대구
,,,기타행정활동수입,5276252.0,대구
기타수입,기타수입,기타수입,기타수입,2848749.0,대구
,전년도이월금,전년도이월금,전년도이월금,2848749.0,대구
,,순세계잉여금,순세계잉여금,2848749.0,대구
,,,순세계잉여금,2848749.0,대구
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,대구
,,,정산대상재원사용잔액,0.0,대구
,,이월금,이월금,0.0,대구
,,,이월사업비,0.0,대구
세입합계,세입합계,세입합계,세입합계,1319478295.0,대구
장,관,항,목,0.0,충남
이전수입,이전수입,이전수입,이전수입,4965872680.0,충남
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,32000000.0,충남
,,국고보조금,국고보조금,32000000.0,충남
,,,국고보조금,32000000.0,충남
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,52350000.0,충남
,,비법정이전수입,비법정이전수입,750000.0,충남
,,,광역지방자치단체전입금,0.0,충남
,,,기초지방자치단체전입금,750000.0,충남
,,교육경비보조금,교육경비보조금,51600000.0,충남
,,,광역지방자치단체전입금,0.0,충남
,,,기초지방자치단체전입금,51600000.0,충남
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,4828899180.0,충남
,,교육비특별회계전입금수입,교육비특별회계전입금수입,4828899180.0,충남
,,,교육비특별회계전입금,4828899180.0,충남
,,기금회계전입금수입,기금회계전입금수입,0.0,충남
,,,기금회계전입금,0.0,충남
,기타이전수입,기타이전수입,기타이전수입,52623500.0,충남
,,학교회계간이전수입,학교회계간이전수입,48623500.0,충남
,,,학교발전기금전입금,3180000.0,충남
,,,다른학교회계전입금,45443500.0,충남
,,,기타학교회계전입금,0.0,충남
,,기타공공이전수입,기타공공이전수입,4000000.0,충남
,,,기타공공지원금,4000000.0,충남
자체수입,자체수입,자체수입,자체수입,360200180.0,충남
,학부모부담수입,학부모부담수입,학부모부담수입,325558920.0,충남
,,등록금,등록금,0.0,충남
,,,학교운영지원비,0.0,충남
,,수익자부담수입,수익자부담수입,325558920.0,충남
,,,급식비,172015730.0,충남
,,,방과후학교활동비,75991850.0,충남
,,,현장체험학습비,67801340.0,충남
,,,청소년단체활동비,1740000.0,충남
,,,졸업앨범비,8010000.0,충남
,,,교과서비,0.0,충남
,,,기숙사비,0.0,충남
,,,기타수익자부담수입,0.0,충남
,,,누리과정비,0.0,충남
,,,교복구입비,0.0,충남
,,,운동부운영비,0.0,충남
,,,돌봄활동운영비,0.0,충남
,행정활동수입,행정활동수입,행정활동수입,34641260.0,충남
,,사용료및수수료,사용료및수수료,5807820.0,충남
,,,사용료및수수료,5807820.0,충남
,,자산수입,자산수입,14000.0,충남
,,,자산매각대,14000.0,충남
,,적립금처분수입,적립금처분수입,0.0,충남
,,,적립금처분수입,0.0,충남
,,보증금회수,보증금회수,0.0,충남
,,,보증금회수,0.0,충남
,,기타행정활동수입,기타행정활동수입,28819440.0,충남
,,,지난년도수입,0.0,충남
,,,이자수입,23309720.0,충남
,,,기타행정활동수입,5509720.0,충남
기타수입,기타수입,기타수입,기타수입,223699530.0,충남
,전년도이월금,전년도이월금,전년도이월금,223699530.0,충남
,,순세계잉여금,순세계잉여금,32342120.0,충남
,,,순세계잉여금,32342120.0,충남
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,충남
,,,정산대상재원사용잔액,0.0,충남
,,이월금,이월금,191357410.0,충남
,,,이월사업비,191357410.0,충남
세입합계,세입합계,세입합계,세입합계,5549772390.0,충남
장,관,항,목,0.0,광주
이전수입,이전수입,이전수입,이전수입,1796545550.0,광주
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,광주
,,국고보조금,국고보조금,0.0,광주
,,,국고보조금,0.0,광주
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,광주
,,비법정이전수입,비법정이전수입,0.0,광주
,,,광역지방자치단체전입금,0.0,광주
,,,기초지방자치단체전입금,0.0,광주
,,교육경비보조금,교육경비보조금,0.0,광주
,,,광역지방자치단체전입금,0.0,광주
,,,기초지방자치단체전입금,0.0,광주
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,1796145550.0,광주
,,교육비특별회계전입금수입,교육비특별회계전입금수입,1796145550.0,광주
,,,교육비특별회계전입금,1796145550.0,광주
,,기금회계전입금수입,기금회계전입금수입,0.0,광주
,,,기금회계전입금,0.0,광주
,기타이전수입,기타이전수입,기타이전수입,400000.0,광주
,,학교회계간이전수입,학교회계간이전수입,400000.0,광주
,,,학교발전기금전입금,0.0,광주
,,,다른학교회계전입금,0.0,광주
,,,기타학교회계전입금,400000.0,광주
,,기타공공이전수입,기타공공이전수입,0.0,광주
,,,기타공공지원금,0.0,광주
자체수입,자체수입,자체수입,자체수입,229966166.0,광주
,학부모부담수입,학부모부담수입,학부모부담수입,217493820.0,광주
,,등록금,등록금,0.0,광주
,,,학교운영지원비,0.0,광주
,,수익자부담수입,수익자부담수입,217493820.0,광주
,,,급식비,50319780.0,광주
,,,방과후학교활동비,146814230.0,광주
,,,현장체험학습비,10970340.0,광주
,,,청소년단체활동비,0.0,광주
,,,졸업앨범비,0.0,광주
,,,교과서비,0.0,광주
,,,기숙사비,0.0,광주
,,,기타수익자부담수입,0.0,광주
,,,누리과정비,0.0,광주
,,,교복구입비,0.0,광주
,,,운동부운영비,0.0,광주
,,,돌봄활동운영비,9389470.0,광주
,행정활동수입,행정활동수입,행정활동수입,12472346.0,광주
,,사용료및수수료,사용료및수수료,781250.0,광주
,,,사용료및수수료,781250.0,광주
,,자산수입,자산수입,26000.0,광주
,,,자산매각대,26000.0,광주
,,적립금처분수입,적립금처분수입,0.0,광주
,,,적립금처분수입,0.0,광주
,,보증금회수,보증금회수,0.0,광주
,,,보증금회수,0.0,광주
,,기타행정활동수입,기타행정활동수입,11665096.0,광주
,,,지난년도수입,0.0,광주
,,,이자수입,2036220.0,광주
,,,기타행정활동수입,9628876.0,광주
기타수입,기타수입,기타수입,기타수입,9838206.0,광주
,전년도이월금,전년도이월금,전년도이월금,9838206.0,광주
,,순세계잉여금,순세계잉여금,6384306.0,광주
,,,순세계잉여금,6384306.0,광주
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,광주
,,,정산대상재원사용잔액,0.0,광주
,,이월금,이월금,3453900.0,광주
,,,이월사업비,3453900.0,광주
세입합계,세입합계,세입합계,세입합계,2036349922.0,광주
장,관,항,목,0.0,경남
이전수입,이전수입,이전수입,이전수입,10784709880.0,경남
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,경남
,,국고보조금,국고보조금,0.0,경남
,,,국고보조금,0.0,경남
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,291319220.0,경남
,,비법정이전수입,비법정이전수입,75726720.0,경남
,,,광역지방자치단체전입금,0.0,경남
,,,기초지방자치단체전입금,75726720.0,경남
,,교육경비보조금,교육경비보조금,215592500.0,경남
,,,광역지방자치단체전입금,0.0,경남
,,,기초지방자치단체전입금,215592500.0,경남
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,10468676400.0,경남
,,교육비특별회계전입금수입,교육비특별회계전입금수입,10468676400.0,경남
,,,교육비특별회계전입금,10468676400.0,경남
,,기금회계전입금수입,기금회계전입금수입,0.0,경남
,,,기금회계전입금,0.0,경남
,기타이전수입,기타이전수입,기타이전수입,24714260.0,경남
,,학교회계간이전수입,학교회계간이전수입,49260.0,경남
,,,학교발전기금전입금,0.0,경남
,,,다른학교회계전입금,49260.0,경남
,,,기타학교회계전입금,0.0,경남
,,기타공공이전수입,기타공공이전수입,24665000.0,경남
,,,기타공공지원금,24665000.0,경남
자체수입,자체수입,자체수입,자체수입,782277210.0,경남
,학부모부담수입,학부모부담수입,학부모부담수입,693601700.0,경남
,,등록금,등록금,0.0,경남
,,,학교운영지원비,0.0,경남
,,수익자부담수입,수익자부담수입,693601700.0,경남
,,,급식비,274547900.0,경남
,,,방과후학교활동비,160080050.0,경남
,,,현장체험학습비,94622700.0,경남
,,,청소년단체활동비,0.0,경남
,,,졸업앨범비,17392200.0,경남
,,,교과서비,0.0,경남
,,,기숙사비,53705850.0,경남
,,,기타수익자부담수입,3000000.0,경남
,,,누리과정비,0.0,경남
,,,교복구입비,90253000.0,경남
,,,운동부운영비,0.0,경남
,,,돌봄활동운영비,0.0,경남
,행정활동수입,행정활동수입,행정활동수입,88675510.0,경남
,,사용료및수수료,사용료및수수료,31516470.0,경남
,,,사용료및수수료,31516470.0,경남
,,자산수입,자산수입,1279000.0,경남
,,,자산매각대,1279000.0,경남
,,적립금처분수입,적립금처분수입,8055000.0,경남
,,,적립금처분수입,8055000.0,경남
,,보증금회수,보증금회수,0.0,경남
,,,보증금회수,0.0,경남
,,기타행정활동수입,기타행정활동수입,47825040.0,경남
,,,지난년도수입,0.0,경남
,,,이자수입,35155200.0,경남
,,,기타행정활동수입,12669840.0,경남
기타수입,기타수입,기타수입,기타수입,34101870.0,경남
,전년도이월금,전년도이월금,전년도이월금,34101870.0,경남
,,순세계잉여금,순세계잉여금,34101870.0,경남
,,,순세계잉여금,34101870.0,경남
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,경남
,,,정산대상재원사용잔액,0.0,경남
,,이월금,이월금,0.0,경남
,,,이월사업비,0.0,경남
세입합계,세입합계,세입합계,세입합계,11601088960.0,경남
장,관,항,목,0.0,경기
이전수입,이전수입,이전수입,이전수입,37840806570.0,경기
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,경기
,,국고보조금,국고보조금,0.0,경기
,,,국고보조금,0.0,경기
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,4291158100.0,경기
,,비법정이전수입,비법정이전수입,3409683040.0,경기
,,,광역지방자치단체전입금,0.0,경기
,,,기초지방자치단체전입금,3409683040.0,경기
,,교육경비보조금,교육경비보조금,881475060.0,경기
,,,광역지방자치단체전입금,0.0,경기
,,,기초지방자치단체전입금,881475060.0,경기
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,33399729540.0,경기
,,교육비특별회계전입금수입,교육비특별회계전입금수입,33399729540.0,경기
,,,교육비특별회계전입금,33399729540.0,경기
,,기금회계전입금수입,기금회계전입금수입,0.0,경기
,,,기금회계전입금,0.0,경기
,기타이전수입,기타이전수입,기타이전수입,149918930.0,경기
,,학교회계간이전수입,학교회계간이전수입,87094530.0,경기
,,,학교발전기금전입금,7800000.0,경기
,,,다른학교회계전입금,78144530.0,경기
,,,기타학교회계전입금,43850000.0,경기
,,기타공공이전수입,기타공공이전수입,60724400.0,경기
,,,기타공공지원금,18024400.0,경기
자체수입,자체수입,자체수입,자체수입,2554814400.0,경기
,학부모부담수입,학부모부담수입,학부모부담수입,2306762490.0,경기
,,등록금,등록금,2100000.0,경기
,,,학교운영지원비,802504612.0,경기
,,수익자부담수입,수익자부담수입,3073360480.0,경기
,,,급식비,584161640.0,경기
,,,방과후학교활동비,776013300.0,경기
,,,현장체험학습비,276934510.0,경기
,,,청소년단체활동비,0.0,경기
,,,졸업앨범비,891795360.0,경기
,,,교과서비,423573550.0,경기
,,,기숙사비,0.0,경기
,,,기타수익자부담수입,282031740.0,경기
,,,누리과정비,42742570.0,경기
,,,교복구입비,17985600.0,경기
,,,운동부운영비,354090140.0,경기
,,,돌봄활동운영비,137252960.0,경기
,행정활동수입,행정활동수입,행정활동수입,256129010.0,경기
,,사용료및수수료,사용료및수수료,25921000.0,경기
,,,사용료및수수료,25921000.0,경기
,,자산수입,자산수입,101613800.0,경기
,,,자산매각대,52113800.0,경기
,,적립금처분수입,적립금처분수입,33806622.0,경기
,,,적립금처분수입,2975400.0,경기
,,보증금회수,보증금회수,2975400.0,경기
,,,보증금회수,0.0,경기
,,기타행정활동수입,기타행정활동수입,172117110.0,경기
,,,지난년도수입,0.0,경기
,,,이자수입,110347070.0,경기
,,,기타행정활동수입,61770040.0,경기
기타수입,기타수입,기타수입,기타수입,2063469120.0,경기
,전년도이월금,전년도이월금,전년도이월금,2094300342.0,경기
,,순세계잉여금,순세계잉여금,168370710.0,경기
,,,순세계잉여금,190589052.0,경기
,,정산대상재원사용잔액,정산대상재원사용잔액,12629040.0,경기
,,,정산대상재원사용잔액,154250932.0,경기
,,이월금,이월금,2041317022.0,경기
,,,이월사업비,1914548272.0,경기
세입합계,세입합계,세입합계,세입합계,31977292582.0,경기
장,관,항,목,0.0,대전
이전수입,이전수입,이전수입,이전수입,1295231050.0,대전
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,대전
,,국고보조금,국고보조금,0.0,대전
,,,국고보조금,0.0,대전
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,7736100.0,대전
,,비법정이전수입,비법정이전수입,7736100.0,대전
,,,광역지방자치단체전입금,300000.0,대전
,,,기초지방자치단체전입금,7436100.0,대전
,,교육경비보조금,교육경비보조금,0.0,대전
,,,광역지방자치단체전입금,0.0,대전
,,,기초지방자치단체전입금,0.0,대전
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,1287294950.0,대전
,,교육비특별회계전입금수입,교육비특별회계전입금수입,1287294950.0,대전
,,,교육비특별회계전입금,1287294950.0,대전
,,기금회계전입금수입,기금회계전입금수입,0.0,대전
,,,기금회계전입금,0.0,대전
,기타이전수입,기타이전수입,기타이전수입,200000.0,대전
,,학교회계간이전수입,학교회계간이전수입,0.0,대전
,,,학교발전기금전입금,0.0,대전
,,,다른학교회계전입금,0.0,대전
,,,기타학교회계전입금,0.0,대전
,,기타공공이전수입,기타공공이전수입,200000.0,대전
,,,기타공공지원금,200000.0,대전
자체수입,자체수입,자체수입,자체수입,53237070.0,대전
,학부모부담수입,학부모부담수입,학부모부담수입,46626240.0,대전
,,등록금,등록금,0.0,대전
,,,학교운영지원비,0.0,대전
,,수익자부담수입,수익자부담수입,46626240.0,대전
,,,급식비,31015120.0,대전
,,,방과후학교활동비,13817000.0,대전
,,,현장체험학습비,744120.0,대전
,,,청소년단체활동비,75000.0,대전
,,,졸업앨범비,975000.0,대전
,,,교과서비,0.0,대전
,,,기숙사비,0.0,대전
,,,기타수익자부담수입,0.0,대전
,,,누리과정비,0.0,대전
,,,교복구입비,0.0,대전
,,,운동부운영비,0.0,대전
,,,돌봄활동운영비,0.0,대전
,행정활동수입,행정활동수입,행정활동수입,6610830.0,대전
,,사용료및수수료,사용료및수수료,140000.0,대전
,,,사용료및수수료,140000.0,대전
,,자산수입,자산수입,230000.0,대전
,,,자산매각대,230000.0,대전
,,적립금처분수입,적립금처분수입,0.0,대전
,,,적립금처분수입,0.0,대전
,,보증금회수,보증금회수,0.0,대전
,,,보증금회수,0.0,대전
,,기타행정활동수입,기타행정활동수입,6240830.0,대전
,,,지난년도수입,0.0,대전
,,,이자수입,5298400.0,대전
,,,기타행정활동수입,942430.0,대전
기타수입,기타수입,기타수입,기타수입,13864650.0,대전
,전년도이월금,전년도이월금,전년도이월금,13864650.0,대전
,,순세계잉여금,순세계잉여금,13103230.0,대전
,,,순세계잉여금,13103230.0,대전
,,정산대상재원사용잔액,정산대상재원사용잔액,761420.0,대전
,,,정산대상재원사용잔액,761420.0,대전
,,이월금,이월금,0.0,대전
,,,이월사업비,0.0,대전
세입합계,세입합계,세입합계,세입합계,1362332770.0,대전
장,관,항,목,0.0,강원
이전수입,이전수입,이전수입,이전수입,2081774870.0,강원
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,강원
,,국고보조금,국고보조금,0.0,강원
,,,국고보조금,0.0,강원
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,강원
,,비법정이전수입,비법정이전수입,0.0,강원
,,,광역지방자치단체전입금,0.0,강원
,,,기초지방자치단체전입금,0.0,강원
,,교육경비보조금,교육경비보조금,0.0,강원
,,,광역지방자치단체전입금,0.0,강원
,,,기초지방자치단체전입금,0.0,강원
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,2053401870.0,강원
,,교육비특별회계전입금수입,교육비특별회계전입금수입,2053401870.0,강원
,,,교육비특별회계전입금,2053401870.0,강원
,,기금회계전입금수입,기금회계전입금수입,0.0,강원
,,,기금회계전입금,0.0,강원
,기타이전수입,기타이전수입,기타이전수입,28373000.0,강원
,,학교회계간이전수입,학교회계간이전수입,0.0,강원
,,,학교발전기금전입금,0.0,강원
,,,다른학교회계전입금,0.0,강원
,,,기타학교회계전입금,0.0,강원
,,기타공공이전수입,기타공공이전수입,28373000.0,강원
,,,기타공공지원금,28373000.0,강원
자체수입,자체수입,자체수입,자체수입,101100120.0,강원
,학부모부담수입,학부모부담수입,학부모부담수입,85847610.0,강원
,,등록금,등록금,0.0,강원
,,,학교운영지원비,0.0,강원
,,수익자부담수입,수익자부담수입,85847610.0,강원
,,,급식비,62694110.0,강원
,,,방과후학교활동비,18883500.0,강원
,,,현장체험학습비,0.0,강원
,,,청소년단체활동비,0.0,강원
,,,졸업앨범비,4270000.0,강원
,,,교과서비,0.0,강원
,,,기숙사비,0.0,강원
,,,기타수익자부담수입,0.0,강원
,,,누리과정비,0.0,강원
,,,교복구입비,0.0,강원
,,,운동부운영비,0.0,강원
,,,돌봄활동운영비,0.0,강원
,행정활동수입,행정활동수입,행정활동수입,15252510.0,강원
,,사용료및수수료,사용료및수수료,2875200.0,강원
,,,사용료및수수료,2875200.0,강원
,,자산수입,자산수입,0.0,강원
,,,자산매각대,0.0,강원
,,적립금처분수입,적립금처분수입,0.0,강원
,,,적립금처분수입,0.0,강원
,,보증금회수,보증금회수,0.0,강원
,,,보증금회수,0.0,강원
,,기타행정활동수입,기타행정활동수입,12377310.0,강원
,,,지난년도수입,0.0,강원
,,,이자수입,11020590.0,강원
,,,기타행정활동수입,1356720.0,강원
기타수입,기타수입,기타수입,기타수입,12855190.0,강원
,전년도이월금,전년도이월금,전년도이월금,12855190.0,강원
,,순세계잉여금,순세계잉여금,12180780.0,강원
,,,순세계잉여금,12180780.0,강원
,,정산대상재원사용잔액,정산대상재원사용잔액,674410.0,강원
,,,정산대상재원사용잔액,674410.0,강원
,,이월금,이월금,0.0,강원
,,,이월사업비,0.0,강원
세입합계,세입합계,세입합계,세입합계,2195730180.0,강원
장,관,항,목,0.0,전남
이전수입,이전수입,이전수입,이전수입,3929543840.0,전남
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,10900000.0,전남
,,국고보조금,국고보조금,10900000.0,전남
,,,국고보조금,10900000.0,전남
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,123626000.0,전남
,,비법정이전수입,비법정이전수입,0.0,전남
,,,광역지방자치단체전입금,0.0,전남
,,,기초지방자치단체전입금,0.0,전남
,,교육경비보조금,교육경비보조금,123626000.0,전남
,,,광역지방자치단체전입금,0.0,전남
,,,기초지방자치단체전입금,123626000.0,전남
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,3769535840.0,전남
,,교육비특별회계전입금수입,교육비특별회계전입금수입,3769535840.0,전남
,,,교육비특별회계전입금,3769535840.0,전남
,,기금회계전입금수입,기금회계전입금수입,0.0,전남
,,,기금회계전입금,0.0,전남
,기타이전수입,기타이전수입,기타이전수입,25482000.0,전남
