과목,과목.1,과목.2,과목.3,합계금액,지역명
이전수입,이전수입,이전수입,이전수입,2302397000.0,충남
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,충남
,,국고보조금,국고보조금,0.0,충남
,,,국고보조금,0.0,충남
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,충남
,,비법정이전수입,비법정이전수입,0.0,충남
,,,광역지방자치단체전입금,0.0,충남
,,,기초지방자치단체전입금,0.0,충남
,,교육경비보조금,교육경비보조금,0.0,충남
,,,광역지방자치단체전입금,0.0,충남
,,,기초지방자치단체전입금,0.0,충남
,지방교육자치단체이전수입,지방교육자치단체이전수입,지방교육자치단체이전수입,2284029000.0,충남
,,교육비특별회계전입금수입,교육비특별회계전입금수입,2284029000.0,충남
,,,교육비특별회계전입금,2284029000.0,충남
,,기금회계전입금수입,기금회계전입금수입,0.0,충남
,,,기금회계전입금,0.0,충남
,기타이전수입,기타이전수입,기타이전수입,18368000.0,충남
,,학교회계간이전수입,학교회계간이전수입,18368000.0,충남
,,,학교발전기금전입금,0.0,충남
,,,다른학교회계전입금,18368000.0,충남
,,,기타학교회계전입금,0.0,충남
,,기타공공이전수입,기타공공이전수입,0.0,충남
,,,기타공공지원금,0.0,충남
자체수입,자체수입,자체수입,자체수입,513656000.0,충남
,학부모부담수입,학부모부담수입,학부모부담수입,503126000.0,충남
,,등록금,등록금,0.0,충남
,,,학교운영지원비,0.0,충남
,,수익자부담수입,수익자부담수입,503126000.0,충남
,,,급식비,156702000.0,충남
,,,방과후학교활동비,176500000.0,충남
,,,현장체험학습비,133664000.0,충남
,,,청소년단체활동비,21000000.0,충남
,,,졸업앨범비,15260000.0,충남
,,,교과서비,0.0,충남
,,,기숙사비,0.0,충남
,,,기타수익자부담수입,0.0,충남
,,,누리과정비,0.0,충남
,,,교복구입비,0.0,충남
,,,운동부운영비,0.0,충남
,,,돌봄활동운영비,0.0,충남
,행정활동수입,행정활동수입,행정활동수입,10530000.0,충남
,,사용료및수수료,사용료및수수료,1600000.0,충남
,,,사용료및수수료,1600000.0,충남
,,자산수입,자산수입,100000.0,충남
,,,자산매각대,100000.0,충남
,,적립금처분수입,적립금처분수입,0.0,충남
,,,적립금처분수입,0.0,충남
,,보증금회수,보증금회수,0.0,충남
,,,보증금회수,0.0,충남
,,기타행정활동수입,기타행정활동수입,8830000.0,충남
,,,지난년도수입,0.0,충남
,,,이자수입,6900000.0,충남
,,,기타행정활동수입,1930000.0,충남
기타수입,기타수입,기타수입,기타수입,20000000.0,충남
,전년도이월금,전년도이월금,전년도이월금,20000000.0,충남
,,순세계잉여금,순세계잉여금,20000000.0,충남
,,,순세계잉여금,20000000.0,충남
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,충남
,,,정산대상재원사용잔액,0.0,충남
,,이월금,이월금,0.0,충남
,,,이월사업비,0.0,충남
세입합계,세입합계,세입합계,세입합계,2836053000.0,충남
장,관,항,목,0.0,경북
이전수입,이전수입,이전수입,이전수입,1522926000.0,경북
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,경북
,,국고보조금,국고보조금,0.0,경북
,,,국고보조금,0.0,경북
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,경북
,,비법정이전수입,비법정이전수입,0.0,경북
,,,광역지방자치단체전입금,0.0,경북
,,,기초지방자치단체전입금,0.0,경북
,,교육경비보조금,교육경비보조금,0.0,경북
,,,광역지방자치단체전입금,0.0,경북
,,,기초지방자치단체전입금,0.0,경북
,지방교육자치단체이전수입,지방교육자치단체이전수입,지방교육자치단체이전수입,1522926000.0,경북
,,교육비특별회계전입금수입,교육비특별회계전입금수입,1522926000.0,경북
,,,교육비특별회계전입금,1522926000.0,경북
,,기금회계전입금수입,기금회계전입금수입,0.0,경북
,,,기금회계전입금,0.0,경북
,기타이전수입,기타이전수입,기타이전수입,0.0,경북
,,학교회계간이전수입,학교회계간이전수입,0.0,경북
,,,학교발전기금전입금,0.0,경북
,,,다른학교회계전입금,0.0,경북
,,,기타학교회계전입금,0.0,경북
,,기타공공이전수입,기타공공이전수입,0.0,경북
,,,기타공공지원금,0.0,경북
자체수입,자체수입,자체수입,자체수입,395583000.0,경북
,학부모부담수입,학부모부담수입,학부모부담수입,381103000.0,경북
,,등록금,등록금,0.0,경북
,,,학교운영지원비,0.0,경북
,,수익자부담수입,수익자부담수입,381103000.0,경북
,,,급식비,129288000.0,경북
,,,방과후학교활동비,132720000.0,경북
,,,현장체험학습비,96500000.0,경북
,,,청소년단체활동비,0.0,경북
,,,졸업앨범비,4095000.0,경북
,,,교과서비,0.0,경북
,,,기숙사비,0.0,경북
,,,기타수익자부담수입,0.0,경북
,,,누리과정비,0.0,경북
,,,교복구입비,0.0,경북
,,,운동부운영비,0.0,경북
,,,돌봄활동운영비,18500000.0,경북
,행정활동수입,행정활동수입,행정활동수입,14480000.0,경북
,,사용료및수수료,사용료및수수료,100000.0,경북
,,,사용료및수수료,100000.0,경북
,,자산수입,자산수입,0.0,경북
,,,자산매각대,0.0,경북
,,적립금처분수입,적립금처분수입,0.0,경북
,,,적립금처분수입,0.0,경북
,,보증금회수,보증금회수,0.0,경북
,,,보증금회수,0.0,경북
,,기타행정활동수입,기타행정활동수입,14380000.0,경북
,,,지난년도수입,0.0,경북
,,,이자수입,8900000.0,경북
,,,기타행정활동수입,5480000.0,경북
기타수입,기타수입,기타수입,기타수입,5000000.0,경북
,전년도이월금,전년도이월금,전년도이월금,5000000.0,경북
,,순세계잉여금,순세계잉여금,5000000.0,경북
,,,순세계잉여금,5000000.0,경북
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,경북
,,,정산대상재원사용잔액,0.0,경북
,,이월금,이월금,0.0,경북
,,,이월사업비,0.0,경북
세입합계,세입합계,세입합계,세입합계,1923509000.0,경북
장,관,항,목,0.0,울산
이전수입,이전수입,이전수입,이전수입,761022000.0,울산
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,울산
,,국고보조금,국고보조금,0.0,울산
,,,국고보조금,0.0,울산
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,울산
,,비법정이전수입,비법정이전수입,0.0,울산
,,,광역지방자치단체전입금,0.0,울산
,,,기초지방자치단체전입금,0.0,울산
,,교육경비보조금,교육경비보조금,0.0,울산
,,,광역지방자치단체전입금,0.0,울산
,,,기초지방자치단체전입금,0.0,울산
,지방교육자치단체이전수입,지방교육자치단체이전수입,지방교육자치단체이전수입,761022000.0,울산
,,교육비특별회계전입금수입,교육비특별회계전입금수입,761022000.0,울산
,,,교육비특별회계전입금,761022000.0,울산
,,기금회계전입금수입,기금회계전입금수입,0.0,울산
,,,기금회계전입금,0.0,울산
,기타이전수입,기타이전수입,기타이전수입,0.0,울산
,,학교회계간이전수입,학교회계간이전수입,0.0,울산
,,,학교발전기금전입금,0.0,울산
,,,다른학교회계전입금,0.0,울산
,,,기타학교회계전입금,0.0,울산
,,기타공공이전수입,기타공공이전수입,0.0,울산
,,,기타공공지원금,0.0,울산
자체수입,자체수입,자체수입,자체수입,410676000.0,울산
,학부모부담수입,학부모부담수입,학부모부담수입,397876000.0,울산
,,등록금,등록금,0.0,울산
,,,학교운영지원비,0.0,울산
,,수익자부담수입,수익자부담수입,397876000.0,울산
,,,급식비,68076000.0,울산
,,,방과후학교활동비,271900000.0,울산
,,,현장체험학습비,32200000.0,울산
,,,청소년단체활동비,0.0,울산
,,,졸업앨범비,7700000.0,울산
,,,교과서비,0.0,울산
,,,기숙사비,0.0,울산
,,,기타수익자부담수입,0.0,울산
,,,누리과정비,0.0,울산
,,,교복구입비,0.0,울산
,,,운동부운영비,0.0,울산
,,,돌봄활동운영비,18000000.0,울산
,행정활동수입,행정활동수입,행정활동수입,12800000.0,울산
,,사용료및수수료,사용료및수수료,11000000.0,울산
,,,사용료및수수료,11000000.0,울산
,,자산수입,자산수입,0.0,울산
,,,자산매각대,0.0,울산
,,적립금처분수입,적립금처분수입,0.0,울산
,,,적립금처분수입,0.0,울산
,,보증금회수,보증금회수,0.0,울산
,,,보증금회수,0.0,울산
,,기타행정활동수입,기타행정활동수입,1800000.0,울산
,,,지난년도수입,0.0,울산
,,,이자수입,1600000.0,울산
,,,기타행정활동수입,200000.0,울산
기타수입,기타수입,기타수입,기타수입,4000000.0,울산
,전년도이월금,전년도이월금,전년도이월금,4000000.0,울산
,,순세계잉여금,순세계잉여금,4000000.0,울산
,,,순세계잉여금,4000000.0,울산
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,울산
,,,정산대상재원사용잔액,0.0,울산
,,이월금,이월금,0.0,울산
,,,이월사업비,0.0,울산
세입합계,세입합계,세입합계,세입합계,1175698000.0,울산
장,관,항,목,0.0,경남
이전수입,이전수입,이전수입,이전수입,5166754000.0,경남
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,경남
,,국고보조금,국고보조금,0.0,경남
,,,국고보조금,0.0,경남
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,경남
,,비법정이전수입,비법정이전수입,0.0,경남
,,,광역지방자치단체전입금,0.0,경남
,,,기초지방자치단체전입금,0.0,경남
,,교육경비보조금,교육경비보조금,0.0,경남
,,,광역지방자치단체전입금,0.0,경남
,,,기초지방자치단체전입금,0.0,경남
,지방교육자치단체이전수입,지방교육자치단체이전수입,지방교육자치단체이전수입,5166754000.0,경남
,,교육비특별회계전입금수입,교육비특별회계전입금수입,5166754000.0,경남
,,,교육비특별회계전입금,5166754000.0,경남
,,기금회계전입금수입,기금회계전입금수입,0.0,경남
,,,기금회계전입금,0.0,경남
,기타이전수입,기타이전수입,기타이전수입,0.0,경남
,,학교회계간이전수입,학교회계간이전수입,0.0,경남
,,,학교발전기금전입금,0.0,경남
,,,다른학교회계전입금,0.0,경남
,,,기타학교회계전입금,0.0,경남
,,기타공공이전수입,기타공공이전수입,0.0,경남
,,,기타공공지원금,0.0,경남
자체수입,자체수입,자체수입,자체수입,1005031000.0,경남
,학부모부담수입,학부모부담수입,학부모부담수입,975361000.0,경남
,,등록금,등록금,0.0,경남
,,,학교운영지원비,0.0,경남
,,수익자부담수입,수익자부담수입,975361000.0,경남
,,,급식비,414199000.0,경남
,,,방과후학교활동비,267500000.0,경남
,,,현장체험학습비,135462000.0,경남
,,,청소년단체활동비,0.0,경남
,,,졸업앨범비,21400000.0,경남
,,,교과서비,0.0,경남
,,,기숙사비,76200000.0,경남
,,,기타수익자부담수입,0.0,경남
,,,누리과정비,0.0,경남
,,,교복구입비,60600000.0,경남
,,,운동부운영비,0.0,경남
,,,돌봄활동운영비,0.0,경남
,행정활동수입,행정활동수입,행정활동수입,29670000.0,경남
,,사용료및수수료,사용료및수수료,17360000.0,경남
,,,사용료및수수료,17360000.0,경남
,,자산수입,자산수입,300000.0,경남
,,,자산매각대,300000.0,경남
,,적립금처분수입,적립금처분수입,0.0,경남
,,,적립금처분수입,0.0,경남
,,보증금회수,보증금회수,0.0,경남
,,,보증금회수,0.0,경남
,,기타행정활동수입,기타행정활동수입,12010000.0,경남
,,,지난년도수입,0.0,경남
,,,이자수입,10000000.0,경남
,,,기타행정활동수입,2010000.0,경남
기타수입,기타수입,기타수입,기타수입,50000000.0,경남
,전년도이월금,전년도이월금,전년도이월금,50000000.0,경남
,,순세계잉여금,순세계잉여금,50000000.0,경남
,,,순세계잉여금,50000000.0,경남
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,경남
,,,정산대상재원사용잔액,0.0,경남
,,이월금,이월금,0.0,경남
,,,이월사업비,0.0,경남
세입합계,세입합계,세입합계,세입합계,6221785000.0,경남
장,관,항,목,0.0,대구
이전수입,이전수입,이전수입,이전수입,374653000.0,대구
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,대구
,,국고보조금,국고보조금,0.0,대구
,,,국고보조금,0.0,대구
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,대구
,,비법정이전수입,비법정이전수입,0.0,대구
,,,광역지방자치단체전입금,0.0,대구
,,,기초지방자치단체전입금,0.0,대구
,,교육경비보조금,교육경비보조금,0.0,대구
,,,광역지방자치단체전입금,0.0,대구
,,,기초지방자치단체전입금,0.0,대구
,지방교육자치단체이전수입,지방교육자치단체이전수입,지방교육자치단체이전수입,374653000.0,대구
,,교육비특별회계전입금수입,교육비특별회계전입금수입,374653000.0,대구
,,,교육비특별회계전입금,374653000.0,대구
,,기금회계전입금수입,기금회계전입금수입,0.0,대구
,,,기금회계전입금,0.0,대구
,기타이전수입,기타이전수입,기타이전수입,0.0,대구
,,학교회계간이전수입,학교회계간이전수입,0.0,대구
,,,학교발전기금전입금,0.0,대구
,,,다른학교회계전입금,0.0,대구
,,,기타학교회계전입금,0.0,대구
,,기타공공이전수입,기타공공이전수입,0.0,대구
,,,기타공공지원금,0.0,대구
자체수입,자체수입,자체수입,자체수입,391750000.0,대구
,학부모부담수입,학부모부담수입,학부모부담수입,387850000.0,대구
,,등록금,등록금,0.0,대구
,,,학교운영지원비,0.0,대구
,,수익자부담수입,수익자부담수입,387850000.0,대구
,,,급식비,57570000.0,대구
,,,방과후학교활동비,282888000.0,대구
,,,현장체험학습비,9690000.0,대구
,,,청소년단체활동비,8502000.0,대구
,,,졸업앨범비,4400000.0,대구
,,,교과서비,0.0,대구
,,,기숙사비,0.0,대구
,,,기타수익자부담수입,3200000.0,대구
,,,누리과정비,0.0,대구
,,,교복구입비,0.0,대구
,,,운동부운영비,0.0,대구
,,,돌봄활동운영비,21600000.0,대구
,행정활동수입,행정활동수입,행정활동수입,3900000.0,대구
,,사용료및수수료,사용료및수수료,100000.0,대구
,,,사용료및수수료,100000.0,대구
,,자산수입,자산수입,0.0,대구
,,,자산매각대,0.0,대구
,,적립금처분수입,적립금처분수입,0.0,대구
,,,적립금처분수입,0.0,대구
,,보증금회수,보증금회수,0.0,대구
,,,보증금회수,0.0,대구
,,기타행정활동수입,기타행정활동수입,3800000.0,대구
,,,지난년도수입,0.0,대구
,,,이자수입,2000000.0,대구
,,,기타행정활동수입,1800000.0,대구
기타수입,기타수입,기타수입,기타수입,8600000.0,대구
,전년도이월금,전년도이월금,전년도이월금,8600000.0,대구
,,순세계잉여금,순세계잉여금,8600000.0,대구
,,,순세계잉여금,8600000.0,대구
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,대구
,,,정산대상재원사용잔액,0.0,대구
,,이월금,이월금,0.0,대구
,,,이월사업비,0.0,대구
세입합계,세입합계,세입합계,세입합계,775003000.0,대구
장,관,항,목,0.0,인천
이전수입,이전수입,이전수입,이전수입,3852767000.0,인천
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,인천
,,국고보조금,국고보조금,0.0,인천
,,,국고보조금,0.0,인천
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,3500000.0,인천
,,비법정이전수입,비법정이전수입,3500000.0,인천
,,,광역지방자치단체전입금,0.0,인천
,,,기초지방자치단체전입금,3500000.0,인천
,,교육경비보조금,교육경비보조금,0.0,인천
,,,광역지방자치단체전입금,0.0,인천
,,,기초지방자치단체전입금,0.0,인천
,지방교육자치단체이전수입,지방교육자치단체이전수입,지방교육자치단체이전수입,3849267000.0,인천
,,교육비특별회계전입금수입,교육비특별회계전입금수입,3849267000.0,인천
,,,교육비특별회계전입금,3849267000.0,인천
,,기금회계전입금수입,기금회계전입금수입,0.0,인천
,,,기금회계전입금,0.0,인천
,기타이전수입,기타이전수입,기타이전수입,0.0,인천
,,학교회계간이전수입,학교회계간이전수입,0.0,인천
,,,학교발전기금전입금,0.0,인천
,,,다른학교회계전입금,0.0,인천
,,,기타학교회계전입금,0.0,인천
,,기타공공이전수입,기타공공이전수입,0.0,인천
,,,기타공공지원금,0.0,인천
자체수입,자체수입,자체수입,자체수입,517843000.0,인천
,학부모부담수입,학부모부담수입,학부모부담수입,494843000.0,인천
,,등록금,등록금,0.0,인천
,,,학교운영지원비,0.0,인천
,,수익자부담수입,수익자부담수입,494843000.0,인천
,,,급식비,56584000.0,인천
,,,방과후학교활동비,425709000.0,인천
,,,현장체험학습비,0.0,인천
,,,청소년단체활동비,0.0,인천
,,,졸업앨범비,0.0,인천
,,,교과서비,0.0,인천
,,,기숙사비,0.0,인천
,,,기타수익자부담수입,3910000.0,인천
,,,누리과정비,0.0,인천
,,,교복구입비,0.0,인천
,,,운동부운영비,0.0,인천
,,,돌봄활동운영비,8640000.0,인천
,행정활동수입,행정활동수입,행정활동수입,23000000.0,인천
,,사용료및수수료,사용료및수수료,12300000.0,인천
,,,사용료및수수료,12300000.0,인천
,,자산수입,자산수입,800000.0,인천
,,,자산매각대,800000.0,인천
,,적립금처분수입,적립금처분수입,0.0,인천
,,,적립금처분수입,0.0,인천
,,보증금회수,보증금회수,0.0,인천
,,,보증금회수,0.0,인천
,,기타행정활동수입,기타행정활동수입,9900000.0,인천
,,,지난년도수입,0.0,인천
,,,이자수입,7000000.0,인천
,,,기타행정활동수입,2900000.0,인천
기타수입,기타수입,기타수입,기타수입,48644000.0,인천
,전년도이월금,전년도이월금,전년도이월금,48644000.0,인천
,,순세계잉여금,순세계잉여금,48644000.0,인천
,,,순세계잉여금,48644000.0,인천
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,인천
,,,정산대상재원사용잔액,0.0,인천
,,이월금,이월금,0.0,인천
,,,이월사업비,0.0,인천
세입합계,세입합계,세입합계,세입합계,4419254000.0,인천
장,관,항,목,0.0,강원
이전수입,이전수입,이전수입,이전수입,720214000.0,강원
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,강원
,,국고보조금,국고보조금,0.0,강원
,,,국고보조금,0.0,강원
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,강원
,,비법정이전수입,비법정이전수입,0.0,강원
,,,광역지방자치단체전입금,0.0,강원
,,,기초지방자치단체전입금,0.0,강원
,,교육경비보조금,교육경비보조금,0.0,강원
,,,광역지방자치단체전입금,0.0,강원
,,,기초지방자치단체전입금,0.0,강원
,지방교육자치단체이전수입,지방교육자치단체이전수입,지방교육자치단체이전수입,720214000.0,강원
,,교육비특별회계전입금수입,교육비특별회계전입금수입,720214000.0,강원
,,,교육비특별회계전입금,720214000.0,강원
,,기금회계전입금수입,기금회계전입금수입,0.0,강원
,,,기금회계전입금,0.0,강원
,기타이전수입,기타이전수입,기타이전수입,0.0,강원
,,학교회계간이전수입,학교회계간이전수입,0.0,강원
,,,학교발전기금전입금,0.0,강원
,,,다른학교회계전입금,0.0,강원
,,,기타학교회계전입금,0.0,강원
,,기타공공이전수입,기타공공이전수입,0.0,강원
,,,기타공공지원금,0.0,강원
자체수입,자체수입,자체수입,자체수입,87506000.0,강원
,학부모부담수입,학부모부담수입,학부모부담수입,86076000.0,강원
,,등록금,등록금,0.0,강원
,,,학교운영지원비,0.0,강원
,,수익자부담수입,수익자부담수입,86076000.0,강원
,,,급식비,58356000.0,강원
,,,방과후학교활동비,27720000.0,강원
,,,현장체험학습비,0.0,강원
,,,청소년단체활동비,0.0,강원
,,,졸업앨범비,0.0,강원
,,,교과서비,0.0,강원
,,,기숙사비,0.0,강원
,,,기타수익자부담수입,0.0,강원
,,,누리과정비,0.0,강원
,,,교복구입비,0.0,강원
,,,운동부운영비,0.0,강원
,,,돌봄활동운영비,0.0,강원
,행정활동수입,행정활동수입,행정활동수입,1430000.0,강원
,,사용료및수수료,사용료및수수료,0.0,강원
,,,사용료및수수료,0.0,강원
,,자산수입,자산수입,0.0,강원
,,,자산매각대,0.0,강원
,,적립금처분수입,적립금처분수입,0.0,강원
,,,적립금처분수입,0.0,강원
,,보증금회수,보증금회수,0.0,강원
,,,보증금회수,0.0,강원
,,기타행정활동수입,기타행정활동수입,1430000.0,강원
,,,지난년도수입,0.0,강원
,,,이자수입,1430000.0,강원
,,,기타행정활동수입,0.0,강원
기타수입,기타수입,기타수입,기타수입,7270000.0,강원
,전년도이월금,전년도이월금,전년도이월금,7270000.0,강원
,,순세계잉여금,순세계잉여금,7270000.0,강원
,,,순세계잉여금,7270000.0,강원
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,강원
,,,정산대상재원사용잔액,0.0,강원
,,이월금,이월금,0.0,강원
,,,이월사업비,0.0,강원
세입합계,세입합계,세입합계,세입합계,814990000.0,강원
장,관,항,목,0.0,경기
이전수입,이전수입,이전수입,이전수입,22375863000.0,경기
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,경기
,,국고보조금,국고보조금,0.0,경기
,,,국고보조금,0.0,경기
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,2354778000.0,경기
,,비법정이전수입,비법정이전수입,2114742000.0,경기
,,,광역지방자치단체전입금,0.0,경기
,,,기초지방자치단체전입금,2114742000.0,경기
,,교육경비보조금,교육경비보조금,240036000.0,경기
,,,광역지방자치단체전입금,0.0,경기
,,,기초지방자치단체전입금,240036000.0,경기
,지방교육자치단체이전수입,지방교육자치단체이전수입,지방교육자치단체이전수입,19931440000.0,경기
,,교육비특별회계전입금수입,교육비특별회계전입금수입,19931440000.0,경기
,,,교육비특별회계전입금,19931440000.0,경기
,,기금회계전입금수입,기금회계전입금수입,0.0,경기
,,,기금회계전입금,0.0,경기
,기타이전수입,기타이전수입,기타이전수입,89645000.0,경기
,,학교회계간이전수입,학교회계간이전수입,89645000.0,경기
,,,학교발전기금전입금,3400000.0,경기
,,,다른학교회계전입금,86245000.0,경기
,,,기타학교회계전입금,0.0,경기
,,기타공공이전수입,기타공공이전수입,0.0,경기
,,,기타공공지원금,0.0,경기
자체수입,자체수입,자체수입,자체수입,2800694000.0,경기
,학부모부담수입,학부모부담수입,학부모부담수입,2734595000.0,경기
,,등록금,등록금,0.0,경기
,,,학교운영지원비,759459000.0,경기
,,수익자부담수입,수익자부담수입,3479908000.0,경기
