SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,04,서울특별시 노원구,,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,1628011298,69706238,0,185967097,1689904480,S010000545,9517503200,B100000001,01,일반고등학교,N,청원여자고등학교,
고,사립,04,서울특별시 은평구,4,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,1339874504,89035053,0,885019214,536358710,S010000546,16312591120,B100000001,01,일반고등학교,N,충암고등학교,
고,사립,04,서울특별시 강남구,4,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,10015483681,61030273,0,732302120,31330844,S010000548,9543609890,B100000001,01,일반고등학교,N,풍문고등학교,
,사립,04,서울특별시 양천구,,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,604024922,25612399,0,2001979860,408621120,S010000549,4185409500,B100000001,01,일반고등학교,N,한가람고등학교,
고,사립,04,서울특별시 강서구,4,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,1438571937,36617894,0,102781620,16970000,S010000551,4802980530,B100000001,01,일반고등학교,N,한광고등학교,
,사립,04,서울특별시 노원구,,서울특별시교육청,서울특별시교육청,B100000001,N,미지정,결산세입,654237828,102903228,0,272917125,80110320,S010000552,5904387550,B100000001,01,일반고등학교,N,한국삼육고등학교,
고,사립,04,서울특별시 강서구,4,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,169598026,42539466,0,86660370,64587570,S010000554,8158742280,B100000001,01,일반고등학교,N,한서고등학교,
,사립,04,서울특별시 서대문구,,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,47427286,34116144,0,190724330,339517258,S010000555,6963324590,B100000001,01,일반고등학교,N,한성고등학교,
,사립,04,서울특별시 성북구,,서울특별시교육청,서울특별시교육청,B100000001,N,미지정,결산세입,196264889,68320040,0,90986100,32500000,S010000556,11019643590,B100000001,01,일반고등학교,N,한성여자고등학교,
,사립,04,서울특별시 성동구,,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,926250194,62032295,0,6849564980,2714930000,S010000557,1585715690,B100000001,01,자율고등학교,N,한양대학교사범대학부속고등학교,
고,사립,04,서울특별시 강동구,4,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,371755233,29843640,0,489045973,12100405,S010000558,12739882680,B100000001,01,일반고등학교,N,한영고등학교,
