SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,4,전라남도 목포시,,전라남도교육청,전라남도교육청,Q100000001,90943000,N,426628190,미지정,결산세출,458161630,2135586440,280188150,440384340,1465453690,S140000215,3943322830,19131818.4,Q100000001,15,일반고등학교,N,문태고등학교,
,사립,4,전라남도 무안군,,전라남도교육청,전라남도교육청,Q100000001,139369400,N,1146055310,미지정,결산세출,414667760,1131504410,78675050,244821640,1121090180,S140000217,3198765210,20821584.8,Q100000001,15,일반고등학교,N,백제고등학교,
,사립,4,전라남도 보성군,,전라남도교육청,전라남도교육청,Q100000001,280460000,N,2364715260,복식부기,결산세출,306429310,161371640,57935010,467314530,1092404170,S140000219,3314588750,27179792.8,Q100000001,15,일반고등학교,N,벌교고등학교,
,사립,4,전라남도 보성군,,전라남도교육청,전라남도교육청,Q100000001,22620030,N,0,미지정,결산세출,193814230,531228977,55714330,24847420,172853520,S140000221,928538100,80400692.0,Q100000001,15,일반고등학교,N,벌교여자고등학교,
,사립,4,전라남도 순천시,,전라남도교육청,전라남도교육청,Q100000001,43831300,N,10459000,복식부기,결산세출,479717590,240601170,46175690,496894470,1295932700,S140000241,5193249260,12925266.9,Q100000001,15,일반고등학교,N,순천강남여자고등학교,
,사립,4,전라남도 순천시,,전라남도교육청,전라남도교육청,Q100000001,186609000,N,1916908160,미지정,결산세출,543757480,209554280,332380180,352160400,1291160420,S140000245,5160254690,14848119.8,Q100000001,15,일반고등학교,N,순천금당고등학교,
고,사립,4,전라남도 순천시,4.0,전라남도교육청,전라남도교육청,Q100000001,129746530,N,833368500,복식부기,결산세출,683851210,589136030,376506180,498540920,1558374520,S140000246,5218695550,14584394.5,Q100000001,15,일반고등학교,N,순천매산고등학교,
고,사립,4,전라남도 순천시,4.0,전라남도교육청,전라남도교육청,Q100000001,89735990,N,844220501,미지정,결산세출,500469800,728832029,283084200,557731569,1455051504,S140000247,4382087100,14352618.0,Q100000001,15,일반고등학교,N,순천매산여자고등학교,
,사립,4,전라남도 순천시,,전라남도교육청,전라남도교육청,Q100000001,216965000,N,1636351980,미지정,결산세출,318870030,397498710,828976680,736592380,1080020860,S140000253,5164057300,17712172.3,Q100000001,15,특성화고등학교,N,순천청암고등학교,
,사립,4,전라남도 순천시,,전라남도교육청,전라남도교육청,Q100000001,256390170,N,0,미지정,결산세출,599532853,1475188950,2576428670,258594300,1008731940,S140000254,3927138630,20204011.0,Q100000001,15,특성화고등학교,N,순천효산고등학교,
,사립,4,전라남도 순천시,,전라남도교육청,전라남도교육청,Q100000001,185591500,N,1907731300,복식부기,결산세출,442122270,358405740,481644842,405383640,1619936740,S140000255,5028352530,15730269.3,Q100000001,15,일반고등학교,N,순천효천고등학교,
고,사립,4,전라남도 여수시,4.0,전라남도교육청,전라남도교육청,Q100000001,110907310,N,639265180,복식부기,결산세출,575753820,660171960,1028671500,2445055570,1468060430,S140000263,6217578590,18806100.7,Q100000001,15,특성화고등학교,N,여수공업고등학교,
,사립,4,전라남도 여수시,,전라남도교육청,전라남도교육청,Q100000001,168028500,N,803673230,미지정,결산세출,624202270,189573990,1238434730,690239840,1237700780,S140000267,6145847700,16083624.7,Q100000001,15,특성화고등학교,N,여수정보과학고등학교,
고,사립,4,전라남도 여수시,4.0,전라남도교육청,전라남도교육청,Q100000001,173759500,N,0,미지정,결산세출,457632670,1840167540,220712840,310501650,1324361200,S140000268,5112709930,17289094.0,Q100000001,15,일반고등학교,N,여수중앙여자고등학교,
,사립,4,전라남도 여수시,,전라남도교육청,전라남도교육청,Q100000001,67413000,N,1428900180,미지정,결산세출,306765670,412748950,191760100,297851500,994255580,S140000270,3024401400,18321788.5,Q100000001,15,일반고등학교,N,여양고등학교,
고,사립,4,전라남도 영광군,4.0,전라남도교육청,전라남도교육청,Q100000001,34622200,N,350544100,복식부기,결산세출,283945360,137226540,34000350,158357840,507294680,S140000280,1449965320,50964765.3,Q100000001,15,특성화고등학교,N,영산성지고등학교,
고,사립,4,전라남도 나주시,4.0,전라남도교육청,전라남도교육청,Q100000001,43157000,N,21559000,복식부기,결산세출,271030313,5222735100,291424540,228602260,973979600,S140000282,2190244310,41633928.5,Q100000001,15,일반고등학교,N,영산고등학교,
,사립,4,전라남도 영암군,,전라남도교육청,전라남도교육청,Q100000001,116860320,N,1111282340,복식부기,결산세출,293485860,245661980,34488150,62553870,866426230,S140000287,2068569720,27268911.8,Q100000001,15,일반고등학교,N,영암여자고등학교,
고,사립,4,전라남도 목포시,4.0,전라남도교육청,전라남도교육청,Q100000001,133656000,N,662676750,미지정,결산세출,529919020,162141110,221680210,410739100,1239991150,S140000288,3952939210,16038909.1,Q100000001,15,일반고등학교,N,영흥고등학교,
,사립,4,전라남도 보성군,,전라남도교육청,전라남도교육청,Q100000001,345831000,N,2360282300,미지정,결산세출,348294730,871183410,230943820,117366580,632865470,S140000289,1854709420,40246885.3,Q100000001,15,일반고등학교,N,예당고등학교,
고,사립,4,전라남도 곡성군,4.0,전라남도교육청,전라남도교육청,Q100000001,0,N,1352527790,미지정,결산세출,323014380,142019810,200132190,452505440,814648340,S140000290,2523757970,25254808.3,Q100000001,15,일반고등학교,N,옥과고등학교,
,사립,4,전라남도 장성군,,전라남도교육청,전라남도교육청,Q100000001,96074000,N,1372542240,미지정,결산세출,513588860,376000400,492696900,270718250,1724077030,S140000295,3813310470,20966121.4,Q100000001,15,일반고등학교,N,장성고등학교,
고,사립,4,전라남도 무안군,4.0,전라남도교육청,전라남도교육청,Q100000001,122776170,N,8199784650,미지정,결산세출,330047820,342178340,895433770,258700800,1434038730,S140000303,3172709800,33921080.6,Q100000001,15,특수목적고등학교,N,전남예술고등학교,
고,사립,4,전라남도 진도군,4.0,전라남도교육청,전라남도교육청,Q100000001,176703000,N,0,미지정,결산세출,342231800,677405540,223522630,299364250,795455170,S140000312,2618912860,22417446.5,Q100000001,15,일반고등학교,N,진도고등학교,
,사립,4,전라남도 여수시,,전라남도교육청,전라남도교육청,Q100000001,115359000,N,1099798860,복식부기,결산세출,349171790,229867450,620486240,236699230,1050801140,S140000316,4851172700,23825505.3,Q100000001,15,특성화고등학교,N,진성여자고등학교,
,사립,4,전라남도 담양군,,전라남도교육청,전라남도교육청,Q100000001,89154000,N,1067401840,복식부기,결산세출,556921450,669302140,554396300,341784180,3473187740,S140000317,4622846100,20204251.8,Q100000001,15,일반고등학교,N,창평고등학교,
고,사립,4,전라남도 담양군,4.0,전라남도교육청,전라남도교육청,Q100000001,80577000,N,1375751720,미지정,결산세출,274924320,176217620,196855030,102530610,1090322308,S140000321,2145423870,30236680.4,Q100000001,15,특성화고등학교,N,한빛고등학교,
,사립,4,전라남도 여수시,,전라남도교육청,전라남도교육청,Q100000001,319883400,N,1032651140,미지정,결산세출,372022190,226069320,132130600,726165250,1120059520,S140000322,4860169230,15101633.4,Q100000001,15,일반고등학교,N,한영고등학교,
,사립,4,전라남도 함평군,,전라남도교육청,전라남도교육청,Q100000001,91412000,N,667876930,미지정,결산세출,333787880,205773880,45966070,398488290,801031260,S140000323,2406871780,23803885.0,Q100000001,15,일반고등학교,N,함평고등학교,
고,사립,4,전라남도 영광군,4.0,전라남도교육청,전라남도교육청,Q100000001,181775000,N,0,미지정,결산세출,328911410,3517496590,619620090,445929130,2141395600,S140000330,4067058200,23207774.2,Q100000001,15,일반고등학교,N,해룡고등학교,
,사립,4,전라남도 해남군,,전라남도교육청,전라남도교육청,Q100000001,70809330,N,248076310,미지정,결산세출,215166230,73757920,122917280,255883140,684317810,S140000337,1269717300,23714881.6,Q100000001,15,일반고등학교,N,화원고등학교,
