SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,15336467,48725796,0,205684990,60500000,S030000277,11749308110,D100000001,3,일반고등학교,N,능인고등학교,
,사립,4,대구광역시 달성군,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,180694900,5791663,0,590358830,52423000,S030000280,5871021930,D100000001,3,일반고등학교,N,달서고등학교,
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,25563453,17939184,0,5076369212,1473742770,S030000283,3002355850,D100000001,3,일반고등학교,N,대건고등학교,
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,293818475,37903172,0,168890432,16400000,S030000289,11288052380,D100000001,3,일반고등학교,N,대구남산고등학교,
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,11453945,17123737,0,277662470,18060000,S030000293,8727379410,D100000001,3,일반고등학교,N,대구동부고등학교,
고,사립,4,대구광역시 남구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,46656224,36784602,0,107437820,23200000,S030000299,8140352020,D100000001,3,특성화고등학교,N,대구여자상업고등학교,
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,764707737,14779539,0,57437860,26904000,S030000305,8831092345,D100000001,3,특성화고등학교,N,대구관광고등학교,
고,사립,4,대구광역시 서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,11633725,8386039,0,548581500,225650190,S030000306,7862464280,D100000001,3,일반고등학교,N,대구제일고등학교,
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,6846219,29657515,0,173197910,10520000,S030000309,12402478700,D100000001,3,일반고등학교,N,대구혜화여자고등학교,
,사립,4,대구광역시 수성구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,183869727,45685159,0,489919420,136166020,S030000310,13939814240,D100000001,3,일반고등학교,N,대륜고등학교,
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,7238575,22127875,0,85784250,293506230,S030000312,6125553810,D100000001,3,특성화고등학교,N,대중금속공업고등학교,
,사립,4,대구광역시 수성구,,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,177527433,47451081,0,472023150,23426000,S030000313,10107848020,D100000001,3,일반고등학교,N,덕원고등학교,
고,사립,4,대구광역시 달성군,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,137692139,10210290,0,174186900,1900000,S030000314,8482289020,D100000001,3,일반고등학교,N,대원고등학교,
고,사립,4,대구광역시 달서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,913053204,658928000,0,97651910,4422331630,S030000318,15297844050,D100000001,3,특성화고등학교,N,상서고등학교,
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,188720428,27702466,0,675405320,27494537,S030000321,9012257818,D100000001,3,일반고등학교,N,성광고등학교,
고,사립,4,대구광역시 북구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,6741157,51945697,0,398292610,519955690,S030000325,11332539850,D100000001,3,일반고등학교,N,성화여자고등학교,
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,5241636,26551447,0,311121710,22447460,S030000326,8331541098,D100000001,3,일반고등학교,N,송현여자고등학교,
,사립,4,대구광역시 중구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,276622578,22728066,0,314173830,52660909,S030000329,7993282030,D100000001,3,일반고등학교,N,신명고등학교,
,사립,4,대구광역시 달성군,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,948308227,20785056,0,318990860,22450000,S030000330,6505229020,D100000001,3,일반고등학교,N,심인고등학교,
고,사립,4,대구광역시 달서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,166838485,46795619,0,653883820,18116000,S030000331,13249903890,D100000001,3,일반고등학교,N,영남고등학교,
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,361034496,127987136,0,111035830,62801245,S030000332,13939874160,D100000001,3,특성화고등학교,N,영남공업고등학교,
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,1131385479,24785034,0,196979840,2620000,S030000333,7649665810,D100000001,3,일반고등학교,N,영송여자고등학교,
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,6386692,33031643,0,265087810,539802890,S030000334,10017319640,D100000001,3,일반고등학교,N,영신고등학교,
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,5071230,23808045,0,291148749,5100000,S030000335,9085048540,D100000001,3,일반고등학교,N,영진고등학교,
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,114283992,9003117,0,250621090,29080000,S030000339,7501737870,D100000001,3,일반고등학교,N,오성고등학교,
고,사립,4,대구광역시 달서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,13261527,11713537,0,373041390,2886745,S030000342,10772101260,D100000001,3,일반고등학교,N,원화여자고등학교,
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,4411711,10010389,0,170568850,2000000,S030000345,6331851960,D100000001,3,일반고등학교,N,정동고등학교,
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,0,27308257,0,299004460,803038860,S030000346,8802904380,D100000001,3,일반고등학교,N,정화여자고등학교,
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,1583290118,60083039,0,32444890,25353006,S030000347,11113566550,D100000001,3,특성화고등학교,N,조일고등학교,
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,268802793,94527541,0,52530550,240439490,S030000348,7949203410,D100000001,3,일반고등학교,N,대구중앙고등학교,
,사립,4,대구광역시 동구,,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,319903869,17268486,0,347454920,407272990,S030000350,10260721420,D100000001,3,일반고등학교,N,청구고등학교,
,사립,4,대구광역시 달성군,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,145845087,29995161,0,727207370,45844000,S030000356,8361508250,D100000001,3,일반고등학교,N,현풍고등학교,
고,사립,4,대구광역시 남구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,713946334,25031750,0,375802420,463738160,S030000358,7041244790,D100000001,3,일반고등학교,N,협성고등학교,
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,18027891,12751646,0,297010760,47812820,S030000362,9521947800,D100000001,3,일반고등학교,N,효성여자고등학교,
,사립,4,대구광역시 동구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,13517162,11895904,0,185940060,964481,S030001702,5491122420,D100000001,3,특성화고등학교,N,달구벌고등학교,
