뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100801.202408091,20240809,조선일보,청소년 5명 중 1명은 정신장애 경험 학교가 나서 학생 마음건강 돌본다,정신건강 교육청 학생들 전문가 교육부 바우처 학부모 정신장애 학교폭력 가해자 위센터 1명 2명,https://www.chosun.com/national/education/2024/08/09/22FK7VQ6DBBSFIFHPRSDOO5YY4/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,교육활동지원,생활지도운영,학생생활상담지도,학교부적응학생상담,"학교 부적응 학생, 위기학생 상담, 적응력 강화 교육",0.7895400524139404
1100401.202408141,20240814,동아일보,코로나 급증세 정부 의료기관 등 마스크 착용 강력 권고,코로나19 치료제 의료기관 질병청 종사자 급증세 코로나바이러스 여름철 그다음 관리청 고령층 질병관리청 다중시설 방문자 감염증 60대 협의체 사용량,https://www.donga.com/news/Politics/article/all/20240814/126532016/2,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7885411977767944
1100901.202408161,20240816,중앙일보,교육부 코로나 증상 심한 경우 등교 중단 권고,교육부 코로나19 코로나바이러스 코로나 일상생활 관계부처 의료기관 불필요 소독제 관리청 감염증 감염병 호흡기 학교 수칙 등교 증상 마스크 예방 권고 지원 마련 보완 예정 물품 방역 신종 감염 개학 착용 중단 인정 환기,https://www.joongang.co.kr/article/25271062,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.787163257598877
1100611.202408141,20240814,서울신문,인력 공간 숙제 남기고 2학기 늘봄학교 전국 초등학교로 확대,2학기 늘봄 교육부 늘봄지원실장 늘봄학교 1만 특별실 교육연구사 교사들 학교별,http://www.seoul.co.kr/news/newsView.php?id=20240814500115,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7856033444404602
1100611.202408161,20240816,서울신문,확산하는 코로나19 감염 학생 증상 사라진 뒤 등교 권고,코로나19 교육부 교육청 호흡기 여름철 협의회 면역저 방역물품 60세 관리청 일상생활 불필요 손소독제 의료기관 교직원 다음날 개학 마스크 학교 수칙 증상 등교 권고 학생 처리 착용 교육 기간 출석 감염 대응 예방 인정 물품,http://www.seoul.co.kr/news/newsView.php?id=20240816500172,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7846928834915161
1100101.202408201,20240820,경향신문,유치원 어린이집 합친 영유아학교 방점은 사람 교육부 시범학교 152개 지정,시범학교 유치원 영유아학교 어린이집 교육부 영유아 1대 연장과정 연구시간 시범사업 보조교사 학부모 유보이음 정규시간 수업시간,https://www.khan.co.kr/national/education/article/202408201200031,교육활동지원,연구학교운영,연구학교운영,교육부지정,"교육부 지정 연구학교, 시범학교 운영, 정책 실험학교",0.7823577523231506
1100301.202408281,20240828,내일신문,창의력 논리력 키우는 코딩학원 초등 수업부터 대학생 전문 실습까지,대구 코딩학원 논리력 대학생 창의력 수성구 난이도 명령어 학생들 아두이노 4차 블록코딩,https://www.naeil.com/news/read/521350?ref=bigkinds,기본적교육활동,교과활동,정보교과활동,코딩교육활동,"정보 수업, 코딩 교육, 소프트웨어 교육, 디지털 리터러시",0.7748329043388367
1100401.20240815,20240815,동아일보,정부 병원서 마스크 착용 강력 권고,코로나19 치료제 확진자 입원자 질병청 시행령 코로나 감염병 지영미 종사자 코로나바이러스 의료기관 기저질환자 요양병원 질환자 방역당국,https://www.donga.com/news/Society/article/all/20240814/126532935/2,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7692474722862244
1101001.202408141,20240814,한겨레,초1 대상 늘봄학교 2학기부터 전국으로 확대,늘봄학교 교육부 2학기 늘봄 연구실 실무인력 행정업무,http://www.hani.co.kr/arti/society/schooling/1153668.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.767675518989563
1100701.20240818,20240818,세계일보,코로나19 재유행 확산에 직장도 학교도 당혹 내주부터 입원 환자 급증할 수도 일상톡톡 플러스,코로나19 치료제 감기약 질병관리청 여름철 질병청 관리청 코로나 풀가동 방역당국 박지영 재유행,http://www.segye.com/content/html/2024/08/17/20240817509531.html,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7671006917953491
1101101.202408141,20240814,한국일보,2학기 개학과 함께 전국 6000여 초등학교서 늘봄학교 전면 시행,늘봄학교 늘봄 교육부 2학기 학부모 방과후학교 특수학교 673명 학교별,https://www.hankookilbo.com/News/Read/A2024081416300002515,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7657795548439026
1100101.202408142,20240814,경향신문,초1 늘봄학교 전국 확대 공간 부족 숙제 여전,늘봄학교 교육부 2학기 늘봄 특수학교 늘봄지원실장 1만 28만 시범운영 학부모 특별실 전용교실 도서관,https://www.khan.co.kr/national/national-general/article/202408142129015,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7652343511581421
1100401.20240821,20240821,동아일보,코로나 예방 손씻기부터,코로나19 서울 상계동 코로나바이러스 35만 6주 원생들 22배 어린이집 보건당국 노원구청 확진자 노원구청직장어린이집 노원구 감염증 코로나 신종 시점 예방 마스크 원생 직장 이달 점심 환자 보건 식사 당국 입원 수준,https://www.donga.com/news/Society/article/all/20240821/126609440/2,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7604824304580688
1101101.202408211,20240821,한국일보,대구시 코로나 방역대책반 가동 고위험군 철벽방어,코로나19 대구시 치료제 방역대책반 감염취약시설 중증환자 고위험군 방역대책 입원환자 보건소 의료대응체계 감염관리 관리청 질병관리청 여름철 대구,https://www.hankookilbo.com/News/Read/A2024082110140003697,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7583369016647339
1100751.202408061,20240806,아시아투데이,예산군보건소 코로나19 재유행 대비 예방수칙 생활화 당부,코로나19 호흡기 예방수칙 입원환자 여름철 생활화 감염병 관계자 김관태 아시아투데이 재유행 마이코플라즈마 백일해 폐렴균 병원급 충남 관리청 220개소 보건소 질병관리청 동절기,https://www.asiatoday.co.kr/view.php?key=20240806010002851,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7570633888244629
1100501.20240821,20240821,문화일보,학생 맞춤형 방과후 주말학교 만들어 공교육 체인지,공교육 부산 교육감 하윤수 방과후 위캔 교육청 늘봄 이듬해 해운대공고 상반기 주말학교 부산시교육감 부산시,http://www.munhwa.com/news/view.html?no=2024082101032527093001,선택적교육활동,방과후학교운영,방과후학교운영,방과후학교자율과정지원,"방과후 자율 프로그램, 학교 자율 방과후 수업, 학생 맞춤 방과후 활동",0.7566931247711182
1100301.202408171,20240817,내일신문,초등부터 중1까지 영재교육원에 집중해야 하는 이유,영재교육원 학생들 잠재력 교육원 영재교육 중1 과학교육 자신감 윤정애 일산 윤사이언스 가능성 수학자 혁신가 전문가 관심사 과학자 조금씩 후곡 단계별 박물관 전시회 성취감 팀워크 과학전시회 창의력 사회성 부여 융통성,https://www.naeil.com/news/read/520275?ref=bigkinds,선택적교육활동,기타선택적교육활동,창의교육운영,영재교육운영,"영재교육, 영재학생 발굴, 수월성 교육, 창의인재 육성",0.7557885050773621
1100751.202408131,20240813,아시아투데이,아산교육청 교육취약학생 희망나무멘토링 눈길,여름방학 멘토 이신학 학생들 충남 아시아투데이 희망나무멘토링사업 멘티 희망나무 존중감 마음분수 트리클라이밍 힐링 강당밸리 상대적 경제적 교육장 박서우 문화체험 자아존중감 무관심 교육청 아산시 아산 지원청 교육복지지원센터 눈높이 아산교육청 복지사 교육복지우선지원사업,https://www.asiatoday.co.kr/view.php?key=20240813010007432,선택적교육활동,기타선택적교육활동,기타선택적교육운영,대학생멘토링제운영,"대학생 멘토링, 학습 멘토 프로그램, 교육기부 멘토링, 취약계층 학습지원",0.7551400661468506
1100701.202408071,20240807,세계일보,늘봄지원실장 교사 중에 선발한다 신규교사 채용 확대,연구사 교육부 늘봄 늘봄지원실 늘봄지원실장 공무원 늘봄학교 지원실장 지방직 교육연구사 전문직 교육전문직 지원실 내년도 임명장 선발인원 만큼,http://www.segye.com/content/html/2024/08/07/20240807514661.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7539989948272705
1100701.202408202,20240820,세계일보,오늘의시선 코로나 재유행 우리가 해야 할 일,코로나19 팬데믹 고위험군 중환자 보건의료 항바이러스제 미국 신종감염병 감염병 의료진 엄중식 의료체계,http://www.segye.com/content/html/2024/08/20/20240820518872.html,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7537126541137695
1100701.202408061,20240806,세계일보,포토 송파구 생존수영교육 운영 물놀이는 안전하게,생존수영교육 송파구 송파안전체험교육관 어린이집 교육관 물놀이 서울 송파 7세 여름방학 안전 운영 생존 교육 방학 여름 대상 체험 원생 수영,http://www.segye.com/content/html/2024/08/06/20240806512516.html,교육활동지원,생활지도운영,학생안전교육,생존수영교육,"생존 수영 교육, 수상 안전 교육, 물놀이 사고 예방",0.7504888772964478
1100801.20240815,20240815,조선일보,늘봄학교 2학기부터 모든 초등학교로 확대,늘봄학교 교육부 늘봄 3만 2학기 한국마사회 자갈치시장 돌봄 희망자 교사들 부산어 맞벌이 부산경남 부모들 교육청,https://www.chosun.com/national/education/2024/08/15/2CFAKBREYNC3DDXCPGJ5QA66MM/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7504598498344421
1100751.202408091,20240809,아시아투데이,학생 마음건강 상시 검사로 돌본다 위기학생엔 맞춤형 지원,전문가 정신건강 위센터 마음건강 학부모 유병률 교육부 3가지 긴급지원팀 교육지원청 위스쿨 상담비,https://www.asiatoday.co.kr/view.php?key=20240809010005409,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,학생건강검사,"학생 건강검진, 학교 건강관리, 정기 건강검사, 학생 건강 진단",0.7500072717666626
1100201.202408061,20240806,국민일보,송파구 해경과 함께 생존 수영 배워요,송파구 어린이들 서울 송파 서강석 여름방학 구명조끼 물놀 여름철 안전교육 교육관 해양경찰청 경찰청 물놀이 교육 방법 안전 발생 어린이 상황 해경 생존 수영 사고 위기 수상 착용 방학 해양 여름 보호 체험 생명 대처,https://www.kmib.co.kr/article/view.asp?arcid=0020391483&code=61121111&cp=kd,교육활동지원,생활지도운영,학생안전교육,생존수영교육,"생존 수영 교육, 수상 안전 교육, 물놀이 사고 예방",0.7494171857833862
1100301.202408281,20240828,내일신문,범정부 연계 협력으로 늘봄학교 맞춤형 지원,늘봄학교 교육부 늘봄 2학기 교육청 부총리,https://www.naeil.com/news/read/521435?ref=bigkinds,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7492958903312683
1101101.202408261,20240826,한국일보,학교 운동장 지역 주민과 같이 쓰는 공유 학교 생긴다,운동장 지역사회 지자체 급식실 시교육청 서울 학교시설 학생들 주차장 학교장 공유학교 중랑구 발표교실 서울시교육청 지방자치단체,https://www.hankookilbo.com/News/Read/A2024082615130003344,학교일반운영,학교운영협력,관계기관협력,주민참여학교운영,"주민 참여 학교, 지역 개방형 학교, 학교 공동체 운영",0.7479324340820312
1100901.202408121,20240812,중앙일보,서경대학교 2024년 찾아가는 인생나눔교실 수도권 기획사업 우리동네 인생나눔교실 멘토 선발 및 멘토링 개시,멘토 서경대학교 멘티기관 수도권 멘티 기획사업 졸업멘토 인문멘토링 현장심 지원자 지원사업 문화예술센터 거주지역 지역주관처 주관처 유인촌 한국문화예술위원회 일반대학원 관광부 대학원 위원장 50회차 센터장 유의미,https://www.joongang.co.kr/article/25270113,선택적교육활동,기타선택적교육활동,기타선택적교육운영,대학생멘토링제운영,"대학생 멘토링, 학습 멘토 프로그램, 교육기부 멘토링, 취약계층 학습지원",0.7475215196609497
1100901.20240814,20240814,중앙일보,사설 코로나 재유행 조짐 선제적 대응 지침 공표해야,코로나19 확진자 선제적 치명률 3주 질병청 유급휴가 진단키트 감염병 병원급 220곳 코로나 오미크론 생산량 품귀현상 질환자 치료제 팬데믹 질병관리청 기저질환자 엔데믹 관리청,https://www.joongang.co.kr/article/25270517,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7465135455131531
1101101.202408151,20240815,한국일보,코로나 퍼질라 경기교육청 개학 맞춰 감염병 예방 집중점검,감염병 코로나19 경기도 임태희 2주 도교육청 급실실 마이코플라스마 폐렴균 확진자 코로나,https://www.hankookilbo.com/News/Read/A2024081508450001097,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7454814314842224
1100801.202408201,20240820,조선일보,12시간 봐주는 유치원 시범 운영 어린이집 장점 합쳤다,유치원 어린이집 영유아학교 영유아 교육부 3세 4세 5세 학부모 교육과정 시범학교 아이들 상대적 152곳 84곳 시간date 운영 교사 시범 교육 통합 장점 자격 내달 선정 시간 기관 학교,https://www.chosun.com/national/education/2024/08/20/QEETTYDWYVFGZFJCIXAEQQGW3Y/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,선택적교육활동,방과후학교운영,유치원방과후과정운영,유치원돌봄운영,"유치원 돌봄 서비스, 유아 돌봄 운영, 유아기 방과후 돌봄",0.7453877925872803
1100501.20240821,20240821,문화일보,코로나19 확진판정 받았는데 등교해야 하나요,코로나19 맘카페 학부모 교육부 교육청 중학교 감염병 진단서 학부모들 법정감염병 권고사항 격리기간 확인서 학교장 시도교육청 관리청 의사소견서 갑론을박 진료확인서 질병관리청 불안감 광주시교육청 광주 관계자,http://www.munhwa.com/news/view.html?no=2024082101039927306001,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7444027662277222
1100101.202408041,20240804,경향신문,늘봄학교 전면 시행에도 돌봄 공백 우려하는 이유는,늘봄학교 방과후 서울 교육부 동탄 권씨 3학년 2학기 맞벌 김씨 정씨 이씨,https://www.khan.co.kr/national/education/article/202408041659001,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7441194653511047
1100701.202408011,20240801,세계일보,방학 때도 공백 없이 돌봄 운영 부산교육청 거점형 늘봄 서머 스쿨,늘봄 학생들 시교육청 늘봄학교 교육청 부산시교육청 만족도 학부모 거점학교 교육감 하윤수 제주도교육청 녹명 8개 희망자 맞벌이 수익자 ai 서부산,http://www.segye.com/content/html/2024/08/01/20240801506838.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7441138029098511
1100701.202408141,20240814,세계일보,감염병 확산 막자 경기교육청 개학 후 집중점검기간 운영,감염병 경기도교육청 코로나19 도교육청 경기도 광주 폐렴균 4천 수족구병,http://www.segye.com/content/html/2024/08/14/20240814520546.html,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.744100034236908
1100701.202408292,20240829,세계일보,교육의미래 교원 전문성 기준 세밀히 설정해야,교원능력개발평가 학부모 전문성 교육부 교육법 교육과정 교사들 김성열 교육활동 경남대 시범운영,http://www.segye.com/content/html/2024/08/29/20240829515757.html,인적자원운용,교직원복지및역량강화,교직원역량강화,기타역량강화지원,"교직원 자기개발, 역량강화 프로그램, 교사 성장 지원, 교원 역량 개발 사업",0.7427183985710144
1100501.202408071,20240807,문화일보,늘봄학교 확산에 초등교사 내년에는 올해보다 1088명 더 뽑는다,교육부 늘봄학교 학년도 교육청 늘봄 2024학년도 늘봄지원실장 연구사,http://www.munhwa.com/news/view.html?no=2024080701071021043001,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7424647212028503
1100611.202408061,20240806,서울신문,영등포구 어린이 맘껏 뛰놀게 놀이시설 안전 첨단 장비로 점검,영등포구 중금속 놀이시설 바닥재 시행령 활동공간 몸속 최호권 환경부 환경안전관리기준 아이들 100곳 내분비 마감재 어린이집 유치원 시설물 보건환경연구원 충란 정밀검사,http://www.seoul.co.kr/news/newsView.php?id=20240806500151,학생복지/교육격차해소,보건관리,학교환경위생관리,어린이활동공간관리,"놀이터 안전관리, 어린이 놀이시설 점검, 놀이공간 위생 관리, 학교 놀이시설 점검",0.7400841116905212
1101001.202408141,20240814,한겨레,코로나 확산세에 질병청 감염취약시설 마스크 착용 강력 권고,코로나19 치료제 질병청 감염취약시설 다음주 지영미 행사장 여름철 입원환자 예비비 머리발언 품귀현상 의료기관 관리청장,http://www.hani.co.kr/arti/society/health/1153757.html,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7388749122619629
1100801.202408161,20240816,조선일보,코로나 재유행 에 교육부 증상 심하면 등교 안 해도 출석 인정,교육부 코로나 교육청 감염병 협의회 관리청 여름철 저하자 60세 방역물품 학부모 관계부처 가정통신문 불필요 손소독제 통신문 교직원 의료기관 일상생활 질병관리청 호흡기 관계자 학교 수칙 마스크,https://www.chosun.com/national/education/2024/08/16/RX6K67UI4NDPJIGHQMKOUXYWF4/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7384817600250244
1100701.20240821,20240821,세계일보,집단감염 터졌다 기숙학교서 코로나 무더기 확진,코로나19 코로나 응급실 고등학교 정통령 정책관 감염증 감염병 코로나바이러스 최대치 기숙사 대응책 진단키트 키트 내원 중등증 교사들 전교생 3배 교육청 공공병원,http://www.segye.com/content/html/2024/08/21/20240821504117.html,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7370749115943909
1100701.202408181,20240818,세계일보,코로나 입원 500 폭증 질병청의 새로운 예방 수직 마스크 착용,코로나19 감염병 질병청 입원환자 종사자 의료기관 고위험군 검출률,http://www.segye.com/content/html/2024/08/18/20240818506334.html,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7364444136619568
1100611.202408282,20240828,서울신문,관악구 서울대 쌤 멘토링 으로 지역 내 균등한 교육 기회 제공,멘티 멘토 서울대 고등학교 관악구 학습지도 참여자 서울대학교 멘토들 희망자 표창장,http://go.seoul.co.kr/news/newsView.php?id=20240828500229,선택적교육활동,기타선택적교육활동,기타선택적교육운영,대학생멘토링제운영,"대학생 멘토링, 학습 멘토 프로그램, 교육기부 멘토링, 취약계층 학습지원",0.7361554503440857
1101101.202408091,20240809,한국일보,정서위기 학생에 학교가 통합 대응 부모 동의 없이 긴급지원 입법 추진,전문가 마음건강 교육부 치료비 위기학생 정신건강 전문상담교사 5만 위센터 원정기 교육지원청 보호자 제정안,https://www.hankookilbo.com/News/Read/A2024080913430001180,교육활동지원,생활지도운영,학생생활상담지도,학교부적응학생상담,"학교 부적응 학생, 위기학생 상담, 적응력 강화 교육",0.735507071018219
1100101.202408131,20240813,경향신문,사설 의료 공백 속 코로나 재유행 국가적 경각심 높일 때다,코로나19 감염병 확산세 휴가철 키트 경각심 고령층 확진자 재유행 사업장 물놀이장 9배 사직 중환자 치료제,https://www.khan.co.kr/opinion/editorial/article/202408131935001,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.734427809715271
1100301.202408121,20240812,내일신문,광주 전남 지자체 코로나 대응 강화,코로나 감염병 광주시 보건소 치료제 코로나19 호흡기 전남도 전남 실시간 손옥수 표본감시체계,https://www.naeil.com/news/read/519716?ref=bigkinds,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7337514758110046
1100501.202408051,20240805,문화일보,광주서 코로나19 검출 증가세 예방수칙 준수를,코로나19 감염병 병원체 생활하수 생활하수내 6배 검출률 예방수칙 정현철 광주보건환경연구원 광주 개인방역수칙 시보건 연구원장 채수 300copies 50copies 준수를 감시체계 휴가철,http://www.munhwa.com/news/view.html?no=2024080501039927306001,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7324886322021484
1100901.202408051,20240805,중앙일보,삼육대 항공 승무원 채용 대비 집중교육 운영,삼육대 승무원 항공사 집중교육 재학생 5주 참가자 테디쌤 졸업생 일자리 대학일자리본부 신청자들 장학금 신청자 교육비,https://www.joongang.co.kr/article/25268609,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.7312583327293396
1101001.202408211,20240821,한겨레,학교마다 코로나 예산 출결 처리 제각각 선제적 일괄 지침 필요,코로나19 코로나 강원도 면역력 각급 선제적 교육부 부원중학교 임영미 기숙사 감염병 진단키트 손소독제 유치원 지자체 자가진단키트 개별활동 유치원생,http://www.hani.co.kr/arti/society/schooling/1154660.html,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7311500906944275
